系列,模型,任务,方法,任务类型,状态,执行机器,run_name,accuracy,precision,recall,f1,strict_f1,tolerant_f1,contract_hit,candidate_recall,avg_candidates_per_contract,multi_label_examples,multi_label_hit_accuracy,multi_label_precision,multi_label_recall,multi_label_f1,train_examples,val_examples,test_examples,runtime_minutes,完成时间,本地summary,predictions_file,multi_label_predictions_file,best_checkpoint,来源,补齐阶段说明,数据版本说明,补齐前6组标记,可用于补齐前后对比,本地metrics路径,macro_precision,macro_recall,macro_f1,strict_precision,strict_recall,tolerant_precision,tolerant_recall
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-1.5B-Instruct,vul_line,prompt,line,completed,A_8.130.211.198,formal_balanced721_qwen25coder15b_e1__vul_line__prompt,,,,,0.06321112515802782,0.16101662251111407,0.3667905824039653,0.7914485767909362,91.43866171003718,,,,,,,,807,93.81748973333333,46156.37457446759,A_8.130.211.198\experiments\runs\formal_balanced721_qwen25coder15b_e1\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/formal_balanced721_qwen25coder15b_e1__vul_line__prompt/Qwen_Qwen2.5-Coder-1.5B-Instruct/vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\formal_balanced721_qwen25coder15b_e1__vul_line__prompt\Qwen_Qwen2.5-Coder-1.5B-Instruct\vul_line__prompt\metrics.json,,,,0.072284,0.056162,0.244527,0.120026
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-1.5B-Instruct,vul_line,qlora,line,completed,A_8.130.211.198,formal_balanced721_qwen25coder15b_e1__vul_line__qlora,,,,,0.2564565649268557,0.37864805280740044,0.79182156133829,0.7914485767909362,91.43866171003718,,,,,,10155,1529,807,536.8443571833334,46157.25648314815,A_8.130.211.198\experiments\runs\formal_balanced721_qwen25coder15b_e1\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/formal_balanced721_qwen25coder15b_e1__vul_line__qlora/Qwen_Qwen2.5-Coder-1.5B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/blockchain-vuln/project/experiments/runs/formal_balanced721_qwen25coder15b_e1__vul_line__qlora/Qwen_Qwen2.5-Coder-1.5B-Instruct/vul_line__finetune/checkpoints/checkpoint-22502,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\formal_balanced721_qwen25coder15b_e1__vul_line__qlora\Qwen_Qwen2.5-Coder-1.5B-Instruct\vul_line__finetune\metrics.json,,,,0.293267,0.227856,0.493598,0.307125
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-1.5B-Instruct,vul_line,smoke_vline_prompt_qwen15_instruct,line,completed,A_8.130.211.198,smoke_vline_prompt_qwen15_instruct,,,,,,,,,,,,,,,,,,,46151.73391732639,,/root/blockchain-vuln/project/experiments/runs/smoke_vline_prompt_qwen15_instruct/Qwen_Qwen2.5-Coder-1.5B-Instruct/vul_line__prompt/metrics.json,,,state.json,,,,,,,,,,,,
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-14B-Instruct,vul_line,direct,line,completed,C_autodl_rtxpro6000x8,autodl_qwen25coder14b_e1__vul_line__direct,,,,,0.049846487267473365,0.10588623184992678,0.2738537794299876,0.7914485767909362,91.43866171003718,,,,,,,,807,318.48594161666665,46158.10136032407,C_autodl_rtxpro6000x8\experiments\runs\autodl_qwen25coder14b_e1\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_qwen25coder14b_e1__vul_line__direct/_root_autodl-tmp_hf_cache_worker_4_local_modelscope_Qwen2___5-Coder-14B-Instruct/vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_qwen25coder14b_e1__vul_line__direct\vul_line__direct\metrics.json,,,,0.057001,0.044288,0.18133,0.074775
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-14B-Instruct,vul_line,prompt,line,completed,C_autodl_rtxpro6000x8,autodl_qwen25coder14b_e1__vul_line__prompt,,,,,0.04840166154957558,0.1336124857251618,0.3159851301115242,0.7914485767909362,91.43866171003718,,,,,,,,807,367.50842174999997,46158.35657454861,C_autodl_rtxpro6000x8\experiments\runs\autodl_qwen25coder14b_e1\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_qwen25coder14b_e1__vul_line__prompt/_root_autodl-tmp_hf_cache_worker_4_local_modelscope_Qwen2___5-Coder-14B-Instruct/vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_qwen25coder14b_e1__vul_line__prompt\vul_line__prompt\metrics.json,,,,0.055349,0.043004,0.200743,0.100128
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-14B-Instruct,vul_line,qlora,line,completed,C_autodl_rtxpro6000x8,autodl_qwen25coder14b_e1__vul_line__qlora,,,,,0.2756005056890013,0.39396646791290335,0.8215613382899628,0.7914485767909362,91.43866171003718,,,,,,10155,1529,807,1250.4102395833334,46159.2249150463,C_autodl_rtxpro6000x8\experiments\runs\autodl_qwen25coder14b_e1\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_qwen25coder14b_e1__vul_line__qlora/_root_autodl-tmp_hf_cache_worker_4_local_modelscope_Qwen2___5-Coder-14B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_qwen25coder14b_e1__vul_line__qlora/_root_autodl-tmp_hf_cache_worker_4_local_modelscope_Qwen2___5-Coder-14B-Instruct/vul_line__finetune/checkpoints/checkpoint-22502,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_qwen25coder14b_e1__vul_line__qlora\vul_line__finetune\metrics.json,,,,0.315159,0.244865,0.507641,0.321887
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-32B-Instruct,vul_line,direct,line,completed,C_autodl_rtxpro6000x8,autodl_qwen25coder32b_e1_gpu6__vul_line__direct,,,,,0.06899,0.175019,,,,,,,,,,,,,46162.67504450231,,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_qwen25coder32b_e1_gpu6__vul_line__direct/_root_autodl-tmp_hf_cache_worker_6_qwen32b_Qwen_Qwen2.5-Coder-32B-Instruct/vul_line__direct/metrics.json,,,state.json,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_qwen25coder32b_e1_gpu6__vul_line__direct\vul_line__direct\metrics.json,,,,0.078893,0.061297,0.249484,0.134788
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-32B-Instruct,vul_line,prompt,line,completed,C_autodl_rtxpro6000x8,autodl_qwen25coder32b_e1_gpu6__vul_line__prompt,,,,,0.073325,0.182164,,,,,,,,,,,,,46163.07953390046,,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_qwen25coder32b_e1_gpu6__vul_line__prompt/_root_autodl-tmp_hf_cache_worker_6_qwen32b_Qwen_Qwen2.5-Coder-32B-Instruct/vul_line__prompt/metrics.json,,,state.json,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_qwen25coder32b_e1_gpu6__vul_line__prompt\vul_line__prompt\metrics.json,,,,0.08385,0.065148,0.264354,0.13896
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,vul_line,direct,line,completed,A_8.130.211.198,machine_a_qwen25coder3b_e1__vul_line__direct,,,,,0.05309734513274336,0.08233005261632312,0.20446096654275092,0.7914485767909362,91.43866171003718,,,,,,,,807,149.5595904333333,46157.7539712963,A_8.130.211.198\experiments\runs\machine_a_qwen25coder3b_e1\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/machine_a_qwen25coder3b_e1__vul_line__direct/Qwen_Qwen2.5-Coder-3B-Instruct/vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\machine_a_qwen25coder3b_e1__vul_line__direct\Qwen_Qwen2.5-Coder-3B-Instruct\vul_line__direct\metrics.json,,,,0.060719,0.047176,0.167699,0.054557
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,vul_line,full,line,completed,C_autodl_rtxpro6000x8,machine_c_qwen25coder3b_full_e1__vul_line__full,,,,,0.2954668593100957,0.4019860934777133,0.8438661710037175,0.7914485767909362,91.43866171003718,,,,,,10155,1529,807,734.3653599666667,46159.38312206019,C_autodl_rtxpro6000x8\experiments\runs\machine_c_qwen25coder3b_full_e1\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/machine_c_qwen25coder3b_full_e1__vul_line__full/Qwen_Qwen2.5-Coder-3B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/machine_c_qwen25coder3b_full_e1__vul_line__full/Qwen_Qwen2.5-Coder-3B-Instruct/vul_line__finetune/checkpoints/checkpoint-22502,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\machine_c_qwen25coder3b_full_e1__vul_line__full\Qwen_Qwen2.5-Coder-3B-Instruct\vul_line__finetune\metrics.json,,,,0.337877,0.262516,0.500207,0.336008
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-3B-Instruct,vul_line,prompt,line,completed,A_8.130.211.198,machine_a_qwen25coder3b_e1__vul_line__prompt,,,,,0.047679248690626695,0.11864289105262071,0.2738537794299876,0.7914485767909362,91.43866171003718,,,,,,,,807,190.2998852,46157.88612402778,A_8.130.211.198\experiments\runs\machine_a_qwen25coder3b_e1\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/machine_a_qwen25coder3b_e1__vul_line__prompt/Qwen_Qwen2.5-Coder-3B-Instruct/vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\machine_a_qwen25coder3b_e1__vul_line__prompt\Qwen_Qwen2.5-Coder-3B-Instruct\vul_line__prompt\metrics.json,,,,0.054523,0.042362,0.197852,0.084724
补齐前后对比,Qwen/Qwen2.5-Coder-3B-Instruct,vul_line,qlora,vul_line,completed,A_8.130.211.198,original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora,,0.402439,0.601824,,0.482339,0.612338,0.890244,0.930345,94.969512,,,,,,1224,143,164,965.8094982833334,46158.55682512731,A_8.130.211.198\experiments\runs\machine_a_qwen25coder3b_e1\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora/Qwen_Qwen2.5-Coder-3B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/blockchain-vuln/project/experiments/runs/original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora/Qwen_Qwen2.5-Coder-3B-Instruct/vul_line__finetune/checkpoints/checkpoint-2969,local_mirror_sync_2026-05-22,补齐前,原始3000条数据集,是：原始3000条补齐前6组之一,是：补齐前侧；与同模型/同任务/同方法的补齐后侧配对,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora\Qwen2.5-Coder-3B-Instruct\vul_line__finetune\metrics.json,,,,0.402439,0.601824,0.583333,0.644377
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-7B-Instruct,vul_line,direct,line,completed,C_autodl_rtxpro6000x8,autodl_qwen25coder7b_e1__vul_line__direct,,,,,0.058876648004334474,0.1288445368476887,0.3073110285006196,0.7914485767909362,91.43866171003718,,,,,,,,807,161.47146579999998,46157.66800672454,C_autodl_rtxpro6000x8\experiments\runs\autodl_qwen25coder7b_e1\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_qwen25coder7b_e1__vul_line__direct/_root_autodl-tmp_hf_cache_worker_0_local_modelscope_Qwen2___5-Coder-7B-Instruct/vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_qwen25coder7b_e1__vul_line__direct\vul_line__direct\metrics.json,,,,0.067328,0.052311,0.219744,0.091142
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-7B-Instruct,vul_line,prompt,line,completed,C_autodl_rtxpro6000x8,autodl_qwen25coder7b_e1__vul_line__prompt,,,,,0.06935163445909338,0.17377864444649097,0.40396530359355637,0.7914485767909362,91.43866171003718,,,,,,,,807,194.50193618333333,46157.80307755787,C_autodl_rtxpro6000x8\experiments\runs\autodl_qwen25coder7b_e1\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_qwen25coder7b_e1__vul_line__prompt/_root_autodl-tmp_hf_cache_worker_0_local_modelscope_Qwen2___5-Coder-7B-Instruct/vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_qwen25coder7b_e1__vul_line__prompt\vul_line__prompt\metrics.json,,,,0.079306,0.061617,0.268897,0.12837
Qwen2.5-Coder,Qwen/Qwen2.5-Coder-7B-Instruct,vul_line,qlora,line,completed,C_autodl_rtxpro6000x8,autodl_qwen25coder7b_e1__vul_line__qlora,,,,,0.27632291854795016,0.38613226313515264,0.8141263940520446,0.7914485767909362,91.43866171003718,,,,,,10155,1529,807,670.2784786,46158.26854878472,C_autodl_rtxpro6000x8\experiments\runs\autodl_qwen25coder7b_e1\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_qwen25coder7b_e1__vul_line__qlora/_root_autodl-tmp_hf_cache_worker_0_local_modelscope_Qwen2___5-Coder-7B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_qwen25coder7b_e1__vul_line__qlora/_root_autodl-tmp_hf_cache_worker_0_local_modelscope_Qwen2___5-Coder-7B-Instruct/vul_line__finetune/checkpoints/checkpoint-22502,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_qwen25coder7b_e1__vul_line__qlora\vul_line__finetune\metrics.json,,,,0.315985,0.245507,0.489054,0.318999
WizardCoder,vanillaOVO/WizardCoder-Python-7B-V1.0,vul_line,direct,line,completed,A_8.130.211.198,machine_a_wizardcoder_python_7b_e1__vul_line__direct,,,,,0.05562579013906448,0.08541322161493188,0.2094175960346964,0.7914485767909362,91.43866171003718,,,,,,,,807,1575.3827892666666,46162.86009827547,A_8.130.211.198\experiments\runs\machine_a_wizardcoder_python_7b_e1\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/machine_a_wizardcoder_python_7b_e1__vul_line__direct/_mnt_data_hf_cache_worker_a_local_model_WizardCoder-Python-7B-V1.0/vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,,,,,,,,
WizardCoder,vanillaOVO/WizardCoder-Python-7B-V1.0,vul_line,prompt,line,completed,A_8.130.211.198,machine_a_wizardcoder_python_7b_e1__vul_line__prompt,,,,,0.05381975799169225,0.11231668057708356,0.2788104089219331,0.7914485767909362,91.43866171003718,,,,,,,,807,713.54848105,46163.35561807871,A_8.130.211.198\experiments\runs\machine_a_wizardcoder_python_7b_e1\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/machine_a_wizardcoder_python_7b_e1__vul_line__prompt/_mnt_data_hf_cache_worker_a_local_model_WizardCoder-Python-7B-V1.0/vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\machine_a_wizardcoder_python_7b_e1__vul_line__prompt\639485852859\metrics.json,,,,0.061545,0.047818,0.194548,0.078947
WizardCoder,vanillaOVO/WizardCoder-Python-7B-V1.0,vul_line,qlora,line,completed,C_autodl_reattached,autodl_wizardcoder_python_7b_e1_gpu1_vul_line_prompt_qlora__vul_line__qlora,,,,,0.04876286797905002,0.10036169311479681,0.24659231722428748,0.7914485767909362,91.43866171003718,,,,,,10155,1529,807,190.4410527,46163.41441153935,C_autodl_reattached\experiments\runs\autodl_wizardcoder_python_7b_e1_gpu1_vul_line_prompt_qlora\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_wizardcoder_python_7b_e1_gpu1_vul_line_prompt_qlora__vul_line__qlora/_root_autodl-tmp_hf_cache_worker_0_models--vanillaOVO--WizardCoder-Python-7B-V1.0_snapshots_f85f4b80949c1451502ab32022ce23af6e3ad549/vul_line__finetune/predictions_test.jsonl,,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_wizardcoder_python_7b_e1_gpu1_vul_line_prompt_qlora__vul_line__qlora/_root_autodl-tmp_hf_cache_worker_0_models--vanillaOVO--WizardCoder-Python-7B-V1.0_snapshots_f85f4b80949c1451502ab32022ce23af6e3ad549/vul_line__finetune/checkpoints/checkpoint-22502,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_wizardcoder_python_7b_e1_gpu1_vul_line_prompt_qlora__vul_line__qlora\vul_line__finetune\metrics.json,,,,0.055762,0.043325,0.173482,0.070603
WizardCoder,vanillaOVO/WizardCoder-Python-7B-V1.0,vul_line,qlora,line,completed,C_autodl_rtxpro6000x8,autodl_wizardcoder_python_7b_e1_gpu1_vul_line_prompt_qlora__vul_line__qlora,,,,,0.04876286797905002,0.10036169311479681,0.24659231722428748,0.7914485767909362,91.43866171003718,,,,,,10155,1529,807,190.4410527,46163.41441153935,C_autodl_rtxpro6000x8\experiments\runs\autodl_wizardcoder_python_7b_e1_gpu1_vul_line_prompt_qlora\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_wizardcoder_python_7b_e1_gpu1_vul_line_prompt_qlora__vul_line__qlora/_root_autodl-tmp_hf_cache_worker_0_models--vanillaOVO--WizardCoder-Python-7B-V1.0_snapshots_f85f4b80949c1451502ab32022ce23af6e3ad549/vul_line__finetune/predictions_test.jsonl,,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_wizardcoder_python_7b_e1_gpu1_vul_line_prompt_qlora__vul_line__qlora/_root_autodl-tmp_hf_cache_worker_0_models--vanillaOVO--WizardCoder-Python-7B-V1.0_snapshots_f85f4b80949c1451502ab32022ce23af6e3ad549/vul_line__finetune/checkpoints/checkpoint-22502,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_wizardcoder_python_7b_e1_gpu1_vul_line_prompt_qlora__vul_line__qlora\vul_line__finetune\metrics.json,,,,0.055762,0.043325,0.173482,0.070603
补齐前后对比,Qwen/Qwen2.5-Coder-3B-Instruct,vul_line,qlora,vul_line,completed,A_8.130.211.198,machine_a_qwen25coder3b_e1__vul_line__qlora,,0.301115,0.233954,,0.263319,0.386592,0.817844,0.791449,91.438662,,,,,,10155,1529,807,,,,/root/blockchain-vuln/project/experiments/runs/machine_a_qwen25coder3b_e1__vul_line__qlora/Qwen_Qwen2.5-Coder-3B-Instruct/vul_line__finetune/predictions_test.jsonl,,/root/blockchain-vuln/project/experiments/runs/machine_a_qwen25coder3b_e1__vul_line__qlora/Qwen_Qwen2.5-Coder-3B-Instruct/vul_line__finetune/checkpoints/checkpoint-22502,,补齐后,常规实验大体量数据（约24000+24000+12000）,否：这是补齐后侧，不是原始3000条前侧,是：补齐后侧；与同模型/同任务/同方法的补齐前侧配对,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\machine_a_qwen25coder3b_e1__vul_line__qlora\Qwen_Qwen2.5-Coder-3B-Instruct\vul_line__finetune\metrics.json,,,,0.301115,0.233954,0.493598,0.317715
补齐前后对比,microsoft/codebert-base,vul_line,full,vul_line,completed,C_autodl_reattached,original_codebert_base_vul_line_full_e1__vul_line__full,,0.386179,0.577508,,0.46285,0.602214,0.853659,0.930345,94.969512,,,,,,1224,143,164,,,,experiments/runs/original_codebert_base_vul_line_full_e1__vul_line__full/_root_autodl-tmp_modelscope_models_microsoft_codebert-base/vul_line__finetune/predictions_test.jsonl,,experiments/runs/original_codebert_base_vul_line_full_e1__vul_line__full/_root_autodl-tmp_modelscope_models_microsoft_codebert-base/vul_line__finetune/checkpoints/checkpoint-1485,,补齐前,原始3000条数据集,是：原始3000条补齐前6组之一,是：补齐前侧；与同模型/同任务/同方法的补齐后侧配对,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_reattached\experiments\runs\original_codebert_base_vul_line_full_e1__vul_line__full\microsoft_codebert-base\vul_line__finetune\metrics.json,,,,0.386179,0.577508,0.585366,0.620061
补齐前后对比,microsoft/graphcodebert-base,vul_line,full,vul_line,completed,C_autodl_reattached,original_graphcodebert_base_vul_line_full_e1__vul_line__full,,0.416667,0.6231,,0.499391,0.603821,0.890244,0.930345,94.969512,,,,,,1224,143,164,,,,experiments/runs/original_graphcodebert_base_vul_line_full_e1__vul_line__full/_root_autodl-tmp_modelscope_models_microsoft_graphcodebert-base/vul_line__finetune/predictions_test.jsonl,,experiments/runs/original_graphcodebert_base_vul_line_full_e1__vul_line__full/_root_autodl-tmp_modelscope_models_microsoft_graphcodebert-base/vul_line__finetune/checkpoints/checkpoint-1485,,补齐前,原始3000条数据集,是：原始3000条补齐前6组之一,是：补齐前侧；与同模型/同任务/同方法的补齐后侧配对,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_reattached\experiments\runs\original_graphcodebert_base_vul_line_full_e1__vul_line__full\microsoft_graphcodebert-base\vul_line__finetune\metrics.json,,,,0.416667,0.6231,0.558943,0.656535
