系列,模型,任务,方法,任务类型,状态,执行机器,run_name,accuracy,precision,recall,f1,strict_f1,tolerant_f1,contract_hit,candidate_recall,avg_candidates_per_contract,multi_label_examples,multi_label_hit_accuracy,multi_label_precision,multi_label_recall,multi_label_f1,train_examples,val_examples,test_examples,runtime_minutes,完成时间,本地summary,predictions_file,multi_label_predictions_file,best_checkpoint,来源,补齐阶段说明,数据版本说明,补齐前6组标记,可用于补齐前后对比,本地metrics路径,parseable_ratio,format_failure_rate,empty_output_rate,备注,本地metrics闭合状态,闭合审计说明,macro_precision,macro_recall,macro_f1,strict_precision,strict_recall,tolerant_precision,tolerant_recall
CodeLlama,codellama/CodeLlama-13b-hf,has_vul,direct,has,completed,compute_node_c,remote_codellama_13b_e1__has_vul__direct,0.5124841303427846,0.8372093023255814,0.05950413223140496,0.1111111111111111,,,,,,,,,,,,,2363,62.158405,46157.66195961805,artifacts/summaries/remote_codellama_13b_e1__has_vul__direct/matrix_summary.json,artifacts/predictions/remote_codellama_13b_e1__has_vul__direct/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/remote_codellama_13b_e1__has_vul__direct/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-13b-hf,has_vul,prompt,has,completed,compute_node_c,remote_codellama_13b_e1__has_vul__prompt,0.543377063055438,0.7835497835497836,0.14958677685950414,0.2512144344205413,,,,,,,,,,,,,2363,62.7002053,46157.70550145833,artifacts/summaries/remote_codellama_13b_e1__has_vul__prompt/matrix_summary.json,artifacts/predictions/remote_codellama_13b_e1__has_vul__prompt/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/remote_codellama_13b_e1__has_vul__prompt/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-13b-hf,has_vul,qlora,has,completed,compute_node_c,remote_codellama_13b_e1__has_vul__qlora,0.770207363520948,0.7735849056603774,0.7793388429752066,0.7764512144915603,,,,,,,,,,,17411,4667,2363,118.18374656666667,46157.78757353009,artifacts/summaries/remote_codellama_13b_e1__has_vul__qlora/matrix_summary.json,,,artifacts/checkpoints/remote_codellama_13b_e1__has_vul__qlora/checkpoint-2177,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/remote_codellama_13b_e1__has_vul__qlora/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-13b-hf,vul_line,direct,line,completed,compute_node_c,remote_codellama_13b_e1__vul_line__direct,,,,,0.0469568358316778,0.08511293039066116,0.21685254027261464,0.7914485767909362,91.43866171003718,,,,,,,,807,1899.3335133166665,46159.29392935185,artifacts/summaries/remote_codellama_13b_e1__vul_line__direct/matrix_summary.json,artifacts/predictions/remote_codellama_13b_e1__vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/remote_codellama_13b_e1__vul_line__direct/metrics.json,,,,,已闭合,artifacts/metrics/remote_codellama_13b_e1__vul_line__direct/metrics.json,,,,0.053697,0.04172,0.166873,0.057125
CodeLlama,codellama/CodeLlama-13b-hf,vul_line,prompt,line,completed,compute_node_c,remote_codellama_13b_e1__vul_line__prompt,,,,,0.04876286797905002,0.0898278274451798,0.2094175960346964,0.7914485767909362,91.43866171003718,,,,,,,,807,1936.87511185,46160.6389815625,artifacts/summaries/remote_codellama_13b_e1__vul_line__prompt/matrix_summary.json,artifacts/predictions/remote_codellama_13b_e1__vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/remote_codellama_13b_e1__vul_line__prompt/metrics.json,,,,,已闭合,artifacts/metrics/remote_codellama_13b_e1__vul_line__prompt/metrics.json,,,,0.055762,0.043325,0.173069,0.060655
CodeLlama,codellama/CodeLlama-13b-hf,vul_line,qlora,line,completed,compute_node_c,remote_codellama_13b_e1__vul_line__qlora,,,,,0.05237493227379447,0.08360981782123787,0.20693928128872366,0.7914485767909362,91.43866171003718,,,,,,10155,1529,807,1154.6482265999998,46161.44082065972,artifacts/summaries/remote_codellama_13b_e1__vul_line__qlora/matrix_summary.json,artifacts/predictions/remote_codellama_13b_e1__vul_line__qlora/predictions_test.jsonl,,artifacts/checkpoints/remote_codellama_13b_e1__vul_line__qlora/checkpoint-22502,matrix_summary,,,,,artifacts/metrics/remote_codellama_13b_e1__vul_line__qlora/metrics.json,,,,,已闭合,artifacts/metrics/remote_codellama_13b_e1__vul_line__qlora/metrics.json,,,,0.059893,0.046534,0.178852,0.054557
CodeLlama,codellama/CodeLlama-13b-hf,vul_type,direct,type,completed,compute_node_c,remote_codellama_13b_e1__vul_type__direct,0.21686746987951808,0.21686746987951808,0.1485557083906465,0.1763265306122449,,,,,,521,0.18426103646833014,0.18426103646833014,0.06680584551148225,0.09805924412665984,,,1992,52.72304215,46157.82418678241,artifacts/summaries/remote_codellama_13b_e1__vul_type__direct/matrix_summary.json,artifacts/predictions/remote_codellama_13b_e1__vul_type__direct/predictions.jsonl,artifacts/predictions/remote_codellama_13b_e1__vul_type__direct/predictions_multi_label.jsonl,,matrix_summary,,,,,artifacts/metrics/remote_codellama_13b_e1__vul_type__direct/metrics.json,,,,,已闭合,artifacts/metrics/remote_codellama_13b_e1__vul_type__direct/metrics.json,0.63669,0.134444,0.080631,,,,
CodeLlama,codellama/CodeLlama-13b-hf,vul_type,prompt,type,completed,compute_node_c,remote_codellama_13b_e1__vul_type__prompt,0.19026104417670683,0.19026104417670683,0.13033012379642367,0.15469387755102043,,,,,,521,0.18042226487523993,0.18042226487523993,0.06541405706332637,0.09601634320735444,,,1992,53.54899293333334,46157.86137362268,artifacts/summaries/remote_codellama_13b_e1__vul_type__prompt/matrix_summary.json,artifacts/predictions/remote_codellama_13b_e1__vul_type__prompt/predictions.jsonl,artifacts/predictions/remote_codellama_13b_e1__vul_type__prompt/predictions_multi_label.jsonl,,matrix_summary,,,,,artifacts/metrics/remote_codellama_13b_e1__vul_type__prompt/metrics.json,,,,,已闭合,artifacts/metrics/remote_codellama_13b_e1__vul_type__prompt/metrics.json,0.166833,0.114292,0.050147,,,,
CodeLlama,codellama/CodeLlama-13b-hf,vul_type,qlora,type,completed,compute_node_c,remote_codellama_13b_e1__vul_type__qlora,0.6320281124497992,0.6320281124497992,0.4329436038514443,0.5138775510204081,,,,,,521,0.7005758157389635,0.7005758157389635,0.25400139178844816,0.372829417773238,24992,3829,1992,163.54660573333334,46157.97494769676,artifacts/summaries/remote_codellama_13b_e1__vul_type__qlora/matrix_summary.json,artifacts/predictions/remote_codellama_13b_e1__vul_type__qlora/predictions_test.jsonl,artifacts/predictions/remote_codellama_13b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,artifacts/checkpoints/remote_codellama_13b_e1__vul_type__qlora/checkpoint-3124,matrix_summary,,,,,artifacts/metrics/remote_codellama_13b_e1__vul_type__qlora/metrics.json,,,,,已闭合,artifacts/metrics/remote_codellama_13b_e1__vul_type__qlora/metrics.json,0.702139,0.309242,0.376887,,,,
CodeLlama,codellama/CodeLlama-34b-hf,has_vul,direct,has,running,compute_node_c,remote_codellama_34b_e1__has_vul__direct,,,,,,,,,,,,,,,,,,,46157.23287572917,,,,,state.json,,,,,,,,,,本地镜像缺失,artifacts/metrics/remote_codellama_34b_e1__has_vul__direct/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-34b-hf,has_vul,direct,has,completed,compute_node_c,remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__direct,0.5095217943292425,0.6378378378378379,0.09752066115702479,0.16917562724014337,,,,,,,,,,,,,2363,122.45621898333334,46162.19523142361,artifacts/summaries/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__direct/matrix_summary.json,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__direct/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__direct/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-34b-hf,has_vul,prompt,has,completed,compute_node_c,remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__prompt,0.5069826491747779,0.6142131979695431,0.1,0.17199715707178392,,,,,,,,,,,,,2363,132.46207168333333,46162.2872190162,artifacts/summaries/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__prompt/matrix_summary.json,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__prompt/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__prompt/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-34b-hf,has_vul,qlora,has,completed,compute_node_c,remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__qlora,0.7790943715615742,0.7756410256410257,0.8,0.7876322213181448,,,,,,,,,,,17411,4667,2363,289.2316432,46162.48807435185,artifacts/summaries/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__qlora/matrix_summary.json,,,artifacts/checkpoints/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__qlora/checkpoint-2177,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__has_vul__qlora/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-34b-hf,vul_line,direct,line,completed,compute_node_c,remote_codellama34b_e1_gpu1_vul_line_direct_after_wizard__vul_line__direct,,,,,0.05237493227379447,0.10049946632661677,0.24535315985130113,0.7914485767909362,91.43866171003718,,,,,,,,807,589.5672987666666,46163.97940585648,artifacts/summaries/remote_codellama34b_e1_gpu1_vul_line_direct_after_wizard__vul_line__direct/matrix_summary.json,artifacts/predictions/remote_codellama34b_e1_gpu1_vul_line_direct_after_wizard__vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/remote_codellama34b_e1_gpu1_vul_line_direct_after_wizard__vul_line__direct/metrics.json,,,,,已闭合,artifacts/metrics/remote_codellama34b_e1_gpu1_vul_line_direct_after_wizard__vul_line__direct/metrics.json,,,,0.059893,0.046534,0.174308,0.070603
CodeLlama,codellama/CodeLlama-34b-hf,vul_line,prompt,line,completed,compute_node_d,westd_codellama34b_e1_vul_line_prompt__vul_line__prompt,,,,,0.0541809644211667,0.08305224830790538,0.2057001239157373,0.7914485767909362,91.43866171003718,,,,,,,,807,660.8731305,2026-05-22T00:10:56.830112+00:00,artifacts/summaries/westd_codellama34b_e1_vul_line_prompt__vul_line__prompt/matrix_summary.json,artifacts/predictions/westd_codellama34b_e1_vul_line_prompt__vul_line__prompt/predictions.jsonl,,,local_mirror_sync_2026-05-22,,,,,artifacts/metrics/westd_codellama34b_e1_vul_line_prompt__vul_line__prompt/metrics.json,,,,,已闭合,artifacts/metrics/westd_codellama34b_e1_vul_line_prompt__vul_line__prompt/metrics.json,,,,0.061958,0.048139,0.1772,0.054236
常规实验,codellama/CodeLlama-34b-hf,vul_line,qlora,vul_line,completed,compute_node_c,remote_codellama34b_e1_gpu3_vul_line_qlora_split__vul_line__qlora,,0.317637,0.246791,,0.277768,0.396395,0.821561,0.791449,91.438662,,,,,,10155,1529,807,,46163.28216303241,,artifacts/predictions/remote_codellama34b_e1_gpu3_vul_line_qlora_split__vul_line__qlora/predictions_test.jsonl,,artifacts/checkpoints/remote_codellama34b_e1_gpu3_vul_line_qlora_split__vul_line__qlora/checkpoint-22502,state.json,,,,,artifacts/metrics/remote_codellama34b_e1_gpu3_vul_line_qlora_split__vul_line__qlora/metrics.json,,,,,已闭合,artifacts/metrics/remote_codellama34b_e1_gpu3_vul_line_qlora_split__vul_line__qlora/metrics.json,,,,0.317637,0.246791,0.51012,0.324134
CodeLlama,codellama/CodeLlama-34b-hf,vul_type,direct,type,completed,compute_node_c,remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct,0.21184738955823293,0.21184738955823293,0.1451169188445667,0.17224489795918366,,,,,,521,0.19193857965451055,0.19193857965451055,0.06958942240779402,0.10214504596527067,,,1992,104.644354,46162.56074408565,artifacts/summaries/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/matrix_summary.json,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/predictions.jsonl,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/predictions_multi_label.jsonl,,matrix_summary,,,,,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/metrics.json,,,,,已闭合,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/metrics.json,0.610588,0.135535,0.084174,,,,
CodeLlama,codellama/CodeLlama-34b-hf,vul_type,prompt,type,completed,compute_node_c,remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt,0.19126506024096385,0.19126506024096385,0.1310178817056396,0.15551020408163266,,,,,,521,0.18042226487523993,0.18042226487523993,0.06541405706332637,0.09601634320735444,,,1992,112.39958065,46162.63879939815,artifacts/summaries/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/matrix_summary.json,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/predictions.jsonl,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/predictions_multi_label.jsonl,,matrix_summary,,,,,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/metrics.json,,,,,已闭合,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/metrics.json,0.292267,0.115654,0.052863,,,,
CodeLlama,codellama/CodeLlama-34b-hf,vul_type,qlora,type,completed,compute_node_c,remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora,0.6335341365461847,0.6335341365461847,0.4339752407152682,0.5151020408163265,,,,,,521,0.6813819577735125,0.6813819577735125,0.24704244954766874,0.3626149131767109,24992,3829,1992,389.9461935,46162.90959540509,artifacts/summaries/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/matrix_summary.json,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/predictions_test.jsonl,artifacts/predictions/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/predictions_test_multi_label.jsonl,artifacts/checkpoints/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/checkpoint-3124,matrix_summary,,,,,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/metrics.json,,,,,已闭合,artifacts/metrics/remote_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/metrics.json,0.705133,0.312854,0.381811,,,,
CodeLlama,codellama/CodeLlama-7b-hf,has_vul,direct,has,unsupported,compute_node_c,remote_codellama_7b_e1__has_vul__direct,,,,,,,,,,,,,,,,,,,,artifacts/summaries/remote_codellama_7b_e1__has_vul__direct/matrix_summary.json,,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/remote_codellama_7b_e1__has_vul__direct/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-7b-hf,has_vul,direct,has,completed,compute_node_c,remote_codellama_7b_e1_gpu4_retry__has_vul__direct,0.524333474396953,0.6972477064220184,0.1256198347107438,0.21288515406162464,,,,,,,,,,,,,2363,36.41271895,46161.37966796296,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__has_vul__direct/matrix_summary.json,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__has_vul__direct/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__has_vul__direct/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-7b-hf,has_vul,prompt,has,failed,compute_node_c,remote_codellama_7b_e1__has_vul__prompt,,,,,,,,,,,,,,,,,,,46157.29792579861,,,,,state.json,,,,,,,,,,本地镜像缺失,artifacts/metrics/remote_codellama_7b_e1__has_vul__prompt/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-7b-hf,has_vul,prompt,has,completed,compute_node_c,remote_codellama_7b_e1_gpu4_retry__has_vul__prompt,0.5289885738468049,0.6750902527075813,0.15454545454545454,0.25151311365164764,,,,,,,,,,,,,2363,36.95990473333333,46161.40533459491,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__has_vul__prompt/matrix_summary.json,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__has_vul__prompt/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__has_vul__prompt/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-7b-hf,has_vul,qlora,has,completed,compute_node_c,remote_codellama_7b_e1_gpu4_retry__has_vul__qlora,0.7761320355480321,0.7902813299232737,0.7661157024793388,0.7780109106168694,,,,,,,,,,,17411,4667,2363,68.02437983333333,46161.45257378472,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__has_vul__qlora/matrix_summary.json,,,artifacts/checkpoints/remote_codellama_7b_e1_gpu4_retry__has_vul__qlora/checkpoint-2177,matrix_summary,,,,,,,,,,本地镜像缺失,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__has_vul__qlora/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-7b-hf,vul_line,direct,line,completed,compute_node_c,remote_codellama_7b_e1_gpu4_retry__vul_line__direct,,,,,0.05237493227379447,0.08360981782123787,0.20693928128872366,0.7914485767909362,91.43866171003718,,,,,,,,807,1112.0946391166665,46162.33432163194,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__vul_line__direct/matrix_summary.json,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,,,,,,本地镜像缺失,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_line__direct/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-7b-hf,vul_line,prompt,line,completed,compute_node_c,remote_codellama_7b_e1_gpu4_retry__vul_line__prompt,,,,,0.049846487267473365,0.08700886989605774,0.20817843866171004,0.7914485767909362,91.43866171003718,,,,,,,,807,1123.9708529000002,46163.11485700231,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__vul_line__prompt/matrix_summary.json,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_line__prompt/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_line__prompt/metrics.json,,,,,已闭合,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_line__prompt/metrics.json,,,,0.057001,0.044288,0.179265,0.057445
CodeLlama,codellama/CodeLlama-7b-hf,vul_line,qlora,line,running,compute_node_d,westd_codellama7b_e1_vul_line_qlora_from_b__vul_line__qlora,,,,,,,,,,,,,,,,,,,46163.29193609954,,,,,migrated_from_B_to_D_2026-05-22,,,,,,,,,,本地镜像缺失,artifacts/metrics/westd_codellama7b_e1_vul_line_qlora_from_b__vul_line__qlora/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-7b-hf,vul_line,qlora,line,superseded,compute_node_c,remote_codellama_7b_e1_gpu4_retry__vul_line__qlora,,,,,,,,,,,,,,,,,,,46163.11485706019,,,,,superseded_by_D_migration_2026-05-22,,,,,,,,,,本地镜像缺失,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_line__qlora/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-7b-hf,vul_type,direct,type,completed,compute_node_c,remote_codellama_7b_e1_gpu4_retry__vul_type__direct,0.20481927710843373,0.20481927710843373,0.14030261348005502,0.16653061224489796,,,,,,521,0.18234165067178504,0.18234165067178504,0.06610995128740431,0.09703779366700714,,,1992,30.886946133333332,46161.47402309028,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__vul_type__direct/matrix_summary.json,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__direct/predictions.jsonl,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__direct/predictions_multi_label.jsonl,,matrix_summary,,,,,,,,,,本地镜像缺失,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_type__direct/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-7b-hf,vul_type,prompt,type,completed,compute_node_c,remote_codellama_7b_e1_gpu4_retry__vul_type__prompt,0.18724899598393574,0.18724899598393574,0.12826685006877578,0.15224489795918367,,,,,,521,0.18426103646833014,0.18426103646833014,0.06680584551148225,0.09805924412665984,,,1992,31.524286016666668,46161.49591501158,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__vul_type__prompt/matrix_summary.json,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__prompt/predictions.jsonl,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__prompt/predictions_multi_label.jsonl,,matrix_summary,,,,,,,,,,本地镜像缺失,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_type__prompt/metrics.json,,,,,,,
CodeLlama,codellama/CodeLlama-7b-hf,vul_type,qlora,type,completed,compute_node_c,remote_codellama_7b_e1_gpu4_retry__vul_type__qlora,0.6445783132530121,0.6445783132530121,0.44154057771664373,0.5240816326530613,,,,,,521,0.708253358925144,0.708253358925144,0.2567849686847599,0.3769152196118488,24992,3829,1992,95.21075281666667,46161.56203363426,artifacts/summaries/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/matrix_summary.json,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/predictions_test.jsonl,artifacts/predictions/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/predictions_test_multi_label.jsonl,artifacts/checkpoints/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/checkpoint-3124,matrix_summary,,,,,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/metrics.json,,,,,已闭合,artifacts/metrics/remote_codellama_7b_e1_gpu4_retry__vul_type__qlora/metrics.json,0.692472,0.320381,0.39529,,,,
DeepSeek-Coder,deepseek-ai/deepseek-coder-1.3b-base,has_vul,direct,has,completed,compute_node_a,machine_a_deepseekcoder13b_e1__has_vul__direct,0.49386373254337707,0.5636363636363636,0.0512396694214876,0.09393939393939393,,,,,,,,,,,,,2363,32.61297653333333,46158.69812896991,artifacts/summaries/machine_a_deepseekcoder13b_e1__has_vul__direct/matrix_summary.json,artifacts/predictions/machine_a_deepseekcoder13b_e1__has_vul__direct/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/machine_a_deepseekcoder13b_e1__has_vul__direct/metrics.json,,,,,,,
DeepSeek-Coder,deepseek-ai/deepseek-coder-1.3b-base,has_vul,full,has,completed,compute_node_a,machine_a_deepseekcoder13b_e1__has_vul__full,0.8654253068133728,0.8898601398601399,0.8413223140495868,0.864910790144435,,,,,,,,,,,17411,4667,2363,55.49195581666667,46158.75433701389,artifacts/summaries/machine_a_deepseekcoder13b_e1__has_vul__full/matrix_summary.json,,,artifacts/checkpoints/machine_a_deepseekcoder13b_e1__has_vul__full/checkpoint-2177,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/machine_a_deepseekcoder13b_e1__has_vul__full/metrics.json,,,,,,,
DeepSeek-Coder,deepseek-ai/deepseek-coder-1.3b-base,has_vul,prompt,has,completed,compute_node_a,machine_a_deepseekcoder13b_e1__has_vul__prompt,0.4917477782479898,0.5323741007194245,0.06115702479338843,0.10971089696071164,,,,,,,,,,,,,2363,25.447581366666668,46158.71580091435,artifacts/summaries/machine_a_deepseekcoder13b_e1__has_vul__prompt/matrix_summary.json,artifacts/predictions/machine_a_deepseekcoder13b_e1__has_vul__prompt/predictions.jsonl,,,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/machine_a_deepseekcoder13b_e1__has_vul__prompt/metrics.json,,,,,,,
DeepSeek-Coder,deepseek-ai/deepseek-coder-1.3b-base,has_vul,qlora,has,completed,compute_node_a,machine_a_deepseekcoder13b_e1__has_vul__qlora,0.796022005924672,0.7949756888168558,0.8107438016528926,0.8027823240589198,,,,,,,,,,,17411,4667,2363,40.358495149999996,46158.78236376157,artifacts/summaries/machine_a_deepseekcoder13b_e1__has_vul__qlora/matrix_summary.json,,,artifacts/checkpoints/machine_a_deepseekcoder13b_e1__has_vul__qlora/checkpoint-2177,matrix_summary,,,,,,,,,,已闭合,artifacts/metrics/machine_a_deepseekcoder13b_e1__has_vul__qlora/metrics.json,,,,,,,
DeepSeek-Coder,deepseek-ai/deepseek-coder-1.3b-base,vul_line,direct,line,completed,compute_node_a,machine_a_deepseekcoder13b_e1__vul_line__direct,,,,,0.056709409427487804,0.13296428042533023,0.3073110285006196,0.7914485767909362,91.43866171003718,,,,,,,,807,777.1496769333334,46159.44466653936,artifacts/summaries/machine_a_deepseekcoder13b_e1__vul_line__direct/matrix_summary.json,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_line__direct/predictions.jsonl,,,matrix_summary,,,,,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_line__direct/metrics.json,,,,,已闭合,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_line__direct/metrics.json,,,,0.064849,0.050385,0.216439,0.095956
DeepSeek-Coder,deepseek-ai/deepseek-coder-1.3b-base,vul_line,full,line,completed,compute_node_a,machine_a_deepseekcoder13b_e1__vul_line__full,,,,,0.28824273072060685,0.39405798468216224,0.8376703841387856,0.7914485767909362,91.43866171003718,,,,,,10155,1529,807,652.2197644166666,46160.43912818287,artifacts/summaries/machine_a_deepseekcoder13b_e1__vul_line__full/matrix_summary.json,artifacts/predictions/machine_a_deepseekcoder13b_e1__vul_line__full/predictions_test.jsonl,,artifacts/checkpoints/machine_a_deepseekcoder13b_e1__vul_line__full/checkpoint-22502,matrix_summary,,,,,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_line__full/metrics.json,,,,,已闭合,artifacts/metrics/machine_a_deepseekcoder13b_e1__vul_line__full/metrics.json,,,,0.329616,0.256098,0.48988,0.329589
