accuracy,avg_candidates_per_contract,best_checkpoint,candidate_recall,contract_hit,empty_output_rate,f1,format_failure_rate,macro_f1,macro_precision,macro_recall,multi_label_examples,multi_label_f1,multi_label_hit_accuracy,multi_label_precision,multi_label_predictions_file,multi_label_recall,parseable_ratio,precision,predictions_file,recall,run_name,runtime_minutes,strict_f1,strict_precision,strict_recall,test_examples,tolerant_f1,tolerant_precision,tolerant_recall,train_examples,val_examples,任务,任务类型,可用于补齐前后对比,备注,完成时间,执行机器,数据版本说明,方法,本地metrics路径,本地metrics闭合状态,本地summary,来源,模型,状态,系列,补齐前6组标记,补齐阶段说明,闭合审计说明
0.24246987951807228,,,,,,0.19714285714285712,,0.090532,0.536346,0.144791,521,0.09908069458631255,0.18618042226487524,0.18618042226487524,artifacts/predictions/formal_balanced721_qwen25coder15b_e1__vul_type__direct/predictions_multi_label.jsonl,0.0675017397355602,,0.24246987951807228,artifacts/predictions/formal_balanced721_qwen25coder15b_e1__vul_type__direct/predictions.jsonl,0.16609353507565336,formal_balanced721_qwen25coder15b_e1__vul_type__direct,7.4735225000000005,,,,1992,,,,,,vul_type,type,,,46156.12502125,compute_node_a,,direct,artifacts/metrics/formal_balanced721_qwen25coder15b_e1__vul_type__direct/metrics.json,已闭合,artifacts/summaries/formal_balanced721_qwen25coder15b_e1__vul_type__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-1.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/formal_balanced721_qwen25coder15b_e1__vul_type__direct/metrics.json
0.7705823293172691,,artifacts/checkpoints/formal_balanced721_qwen25coder15b_e1__vul_type__full/checkpoint-3124,,,,0.6265306122448979,,0.472896,0.855912,0.387488,521,0.4228804902962206,0.7946257197696737,0.7946257197696737,artifacts/predictions/formal_balanced721_qwen25coder15b_e1__vul_type__full/predictions_test_multi_label.jsonl,0.2881002087682672,,0.7705823293172691,artifacts/predictions/formal_balanced721_qwen25coder15b_e1__vul_type__full/predictions_test.jsonl,0.5278541953232462,formal_balanced721_qwen25coder15b_e1__vul_type__full,86.45908361666667,,,,1992,,,,24992,3829,vul_type,type,,,46156.19085107639,compute_node_a,,full,artifacts/metrics/formal_balanced721_qwen25coder15b_e1__vul_type__full/metrics.json,已闭合,artifacts/summaries/formal_balanced721_qwen25coder15b_e1__vul_type__full/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-1.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/formal_balanced721_qwen25coder15b_e1__vul_type__full/metrics.json
0.19477911646586346,,,,,,0.15836734693877552,,0.054361,0.128064,0.112749,521,0.10010214504596528,0.18809980806142035,0.18809980806142035,artifacts/predictions/formal_balanced721_qwen25coder15b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.06819763395963814,,0.19477911646586346,artifacts/predictions/formal_balanced721_qwen25coder15b_e1__vul_type__prompt/predictions.jsonl,0.13342503438789546,formal_balanced721_qwen25coder15b_e1__vul_type__prompt,8.3357926,,,,1992,,,,,,vul_type,type,,,46156.13081002315,compute_node_a,,prompt,artifacts/metrics/formal_balanced721_qwen25coder15b_e1__vul_type__prompt/metrics.json,已闭合,artifacts/summaries/formal_balanced721_qwen25coder15b_e1__vul_type__prompt/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-1.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/formal_balanced721_qwen25coder15b_e1__vul_type__prompt/metrics.json
0.6420682730923695,,artifacts/checkpoints/formal_balanced721_qwen25coder15b_e1__vul_type__qlora/checkpoint-3124,,,,0.5220408163265305,,0.404862,0.681352,0.324511,521,0.36976506639427986,0.6948176583493282,0.6948176583493282,artifacts/predictions/formal_balanced721_qwen25coder15b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.25191370911621436,,0.6420682730923695,artifacts/predictions/formal_balanced721_qwen25coder15b_e1__vul_type__qlora/predictions_test.jsonl,0.43982118294360384,formal_balanced721_qwen25coder15b_e1__vul_type__qlora,74.85546516666666,,,,1992,,,,24992,3829,vul_type,type,,,46156.24283407407,compute_node_a,,qlora,artifacts/metrics/formal_balanced721_qwen25coder15b_e1__vul_type__qlora/metrics.json,已闭合,artifacts/summaries/formal_balanced721_qwen25coder15b_e1__vul_type__qlora/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-1.5B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/formal_balanced721_qwen25coder15b_e1__vul_type__qlora/metrics.json
0.5404147270418959,,,,,,0.2836411609498681,,,,,,,,,,,,0.7026143790849673,artifacts/predictions/remote_qwen25coder14b_e1__has_vul__direct/predictions.jsonl,0.17768595041322313,remote_qwen25coder14b_e1__has_vul__direct,30.39272928333333,,,,2363,,,,,,has_vul,has,,,46157.60170509259,compute_node_c,,direct,,已闭合,artifacts/summaries/remote_qwen25coder14b_e1__has_vul__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-14B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder14b_e1__has_vul__direct/metrics.json
0.5048666948793906,,,,,,0.17952314165497896,,,,,,,,,,,,0.5925925925925926,artifacts/predictions/remote_qwen25coder14b_e1__has_vul__prompt/predictions.jsonl,0.10578512396694215,remote_qwen25coder14b_e1__has_vul__prompt,30.8579791,,,,2363,,,,,,has_vul,has,,,46157.62313427083,compute_node_c,,prompt,,已闭合,artifacts/summaries/remote_qwen25coder14b_e1__has_vul__prompt/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-14B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder14b_e1__has_vul__prompt/metrics.json
0.7685146000846381,,artifacts/checkpoints/remote_qwen25coder14b_e1__has_vul__qlora/checkpoint-2177,,,,0.7717980809345014,,,,,,,,,,,,0.7792754844144903,,0.7644628099173554,remote_qwen25coder14b_e1__has_vul__qlora,134.02763984999999,,,,2363,,,,17411,4667,has_vul,has,,,46157.7162090625,compute_node_c,,qlora,,已闭合,artifacts/summaries/remote_qwen25coder14b_e1__has_vul__qlora/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-14B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder14b_e1__has_vul__qlora/metrics.json
,91.43866171003718,,0.7914485767909362,0.2738537794299876,,,,,,,,,,,,,,,artifacts/predictions/remote_qwen25coder14b_e1__vul_line__direct/predictions.jsonl,,remote_qwen25coder14b_e1__vul_line__direct,318.48594161666665,0.049846487267473365,0.057001,0.044288,807,0.10588623184992678,0.18133,0.074775,,,vul_line,line,,,46158.10136032407,compute_node_c,,direct,artifacts/metrics/remote_qwen25coder14b_e1__vul_line__direct/metrics.json,已闭合,artifacts/summaries/remote_qwen25coder14b_e1__vul_line__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-14B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder14b_e1__vul_line__direct/metrics.json
,91.43866171003718,,0.7914485767909362,0.3159851301115242,,,,,,,,,,,,,,,artifacts/predictions/remote_qwen25coder14b_e1__vul_line__prompt/predictions.jsonl,,remote_qwen25coder14b_e1__vul_line__prompt,367.50842174999997,0.04840166154957558,0.055349,0.043004,807,0.1336124857251618,0.200743,0.100128,,,vul_line,line,,,46158.35657454861,compute_node_c,,prompt,artifacts/metrics/remote_qwen25coder14b_e1__vul_line__prompt/metrics.json,已闭合,artifacts/summaries/remote_qwen25coder14b_e1__vul_line__prompt/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-14B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder14b_e1__vul_line__prompt/metrics.json
,91.43866171003718,artifacts/checkpoints/remote_qwen25coder14b_e1__vul_line__qlora/checkpoint-22502,0.7914485767909362,0.8215613382899628,,,,,,,,,,,,,,,artifacts/predictions/remote_qwen25coder14b_e1__vul_line__qlora/predictions_test.jsonl,,remote_qwen25coder14b_e1__vul_line__qlora,1250.4102395833334,0.2756005056890013,0.315159,0.244865,807,0.39396646791290335,0.507641,0.321887,10155,1529,vul_line,line,,,46159.2249150463,compute_node_c,,qlora,artifacts/metrics/remote_qwen25coder14b_e1__vul_line__qlora/metrics.json,已闭合,artifacts/summaries/remote_qwen25coder14b_e1__vul_line__qlora/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-14B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder14b_e1__vul_line__qlora/metrics.json
0.2505020080321285,,,,,,0.2036734693877551,,0.117382,0.43597,0.155271,521,0.1072522982635342,0.20153550863723607,0.20153550863723607,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__direct/predictions_multi_label.jsonl,0.07306889352818371,,0.2505020080321285,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__direct/predictions.jsonl,0.171595598349381,remote_qwen25coder14b_e1__vul_type__direct,26.406467833333334,,,,1992,,,,,,vul_type,type,,,46157.73454693287,compute_node_c,,direct,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__direct/metrics.json,已闭合,artifacts/summaries/remote_qwen25coder14b_e1__vul_type__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-14B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__direct/metrics.json
0.20833333333333334,,,,,,0.16938775510204082,,0.058547,0.369994,0.122606,521,0.10214504596527067,0.19193857965451055,0.19193857965451055,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.06958942240779402,,0.20833333333333334,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__prompt/predictions.jsonl,0.14270976616231087,remote_qwen25coder14b_e1__vul_type__prompt,27.24828066666667,,,,1992,,,,,,vul_type,type,,,46157.75346938657,compute_node_c,,prompt,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__prompt/metrics.json,已闭合,artifacts/summaries/remote_qwen25coder14b_e1__vul_type__prompt/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-14B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__prompt/metrics.json
0.6636546184738956,,artifacts/checkpoints/remote_qwen25coder14b_e1__vul_type__qlora/checkpoint-3124,,,,0.5395918367346938,,0.435038,0.708704,0.349551,521,0.372829417773238,0.7005758157389635,0.7005758157389635,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.25400139178844816,,0.6636546184738956,artifacts/predictions/remote_qwen25coder14b_e1__vul_type__qlora/predictions_test.jsonl,0.4546079779917469,remote_qwen25coder14b_e1__vul_type__qlora,182.47687206666666,,,,1992,,,,24992,3829,vul_type,type,,,46157.88018946759,compute_node_c,,qlora,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__qlora/metrics.json,已闭合,artifacts/summaries/remote_qwen25coder14b_e1__vul_type__qlora/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-14B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder14b_e1__vul_type__qlora/metrics.json
,,,,,,,,,,,,,,,,,,,,,remote_qwen25coder32b_e1__has_vul__direct,,,,,,,,,,,has_vul,has,,,46157.74198719907,compute_node_c,,direct,,本地镜像缺失,,state.json,Qwen/Qwen2.5-Coder-32B-Instruct,failed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder32b_e1__has_vul__direct/metrics.json
,,,,,,,,,,,,,,,,,,,,,remote_qwen25coder32b_e1__has_vul__direct,,,,,,,,,,,has_vul,has,,,46157.23287423611,compute_node_c,,direct,,本地镜像缺失,,state.json,Qwen/Qwen2.5-Coder-32B-Instruct,running,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder32b_e1__has_vul__direct/metrics.json
0.5366060093101989,,,,,,0.2685370741482966,,,,,,,,,,,,0.7003484320557491,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__has_vul__direct/predictions.jsonl,0.16611570247933885,remote_qwen25coder32b_e1_gpu6__has_vul__direct,72.87187056666667,,,,2363,,,,,,has_vul,has,,,46161.6765349074,compute_node_c,,direct,,已闭合,artifacts/summaries/remote_qwen25coder32b_e1_gpu6__has_vul__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-32B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__has_vul__direct/metrics.json
0.5336436732966567,,,,,,0.24726775956284153,,,,,,,,,,,,0.7125984251968503,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__has_vul__prompt/predictions.jsonl,0.14958677685950414,remote_qwen25coder32b_e1_gpu6__has_vul__prompt,72.15454406666666,,,,2363,,,,,,has_vul,has,,,46161.72664226852,compute_node_c,,prompt,,已闭合,artifacts/summaries/remote_qwen25coder32b_e1_gpu6__has_vul__prompt/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-32B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__has_vul__prompt/metrics.json
0.7524333474396953,,artifacts/checkpoints/remote_qwen25coder32b_e1_gpu6__has_vul__qlora/checkpoint-2177,,,,0.7585637639290136,,,,,,,,,,,,0.7576257213520198,,0.759504132231405,remote_qwen25coder32b_e1_gpu6__has_vul__qlora,297.88920975,,,,2363,,,,17411,4667,has_vul,has,,,46161.93350981481,compute_node_c,,qlora,,已闭合,artifacts/summaries/remote_qwen25coder32b_e1_gpu6__has_vul__qlora/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-32B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__has_vul__qlora/metrics.json
,,,,,,,,,,,,,,,,,,,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_line__direct/metrics.json,,remote_qwen25coder32b_e1_gpu6__vul_line__direct,,0.06899,0.078893,0.061297,,0.175019,0.249484,0.134788,,,vul_line,line,,,46162.67504450231,compute_node_c,,direct,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__direct/metrics.json,已闭合,,state.json,Qwen/Qwen2.5-Coder-32B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__direct/metrics.json
,,,,,,,,,,,,,,,,,,,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_line__prompt/metrics.json,,remote_qwen25coder32b_e1_gpu6__vul_line__prompt,,0.073325,0.08385,0.065148,,0.182164,0.264354,0.13896,,,vul_line,line,,,46163.07953390046,compute_node_c,,prompt,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__prompt/metrics.json,已闭合,,state.json,Qwen/Qwen2.5-Coder-32B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__prompt/metrics.json
,91.438662,artifacts/checkpoints/remote_qwen25coder32b_e1_gpu6__vul_line__qlora/checkpoint-22502,0.791449,0.817844,,,,,,,,,,,,,,0.316811,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_line__qlora/predictions_test.jsonl,0.246149,remote_qwen25coder32b_e1_gpu6__vul_line__qlora,,0.277045,0.316811,0.246149,807,0.393103,0.505576,0.321566,10155,1529,vul_line,vul_line,,,46163.28216090277,compute_node_c,,qlora,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__qlora/metrics.json,已闭合,,state.json,Qwen/Qwen2.5-Coder-32B-Instruct,completed,常规实验,,,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_line__qlora/metrics.json
0.2289156626506024,,,,,,0.18612244897959182,,0.111847,0.477331,0.147324,521,0.1062308478038815,0.19961612284069097,0.19961612284069097,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_type__direct/predictions_multi_label.jsonl,0.07237299930410578,,0.2289156626506024,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_type__direct/predictions.jsonl,0.15680880330123798,remote_qwen25coder32b_e1_gpu6__vul_type__direct,64.72143638333334,,,,1992,,,,,,vul_type,type,,,46161.97845530092,compute_node_c,,direct,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__direct/metrics.json,已闭合,artifacts/summaries/remote_qwen25coder32b_e1_gpu6__vul_type__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-32B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__direct/metrics.json
0.20883534136546184,,,,,,0.16979591836734695,,0.052608,0.251891,0.124642,521,0.09703779366700714,0.18234165067178504,0.18234165067178504,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_type__prompt/predictions_multi_label.jsonl,0.06610995128740431,,0.20883534136546184,artifacts/predictions/remote_qwen25coder32b_e1_gpu6__vul_type__prompt/predictions.jsonl,0.14305364511691884,remote_qwen25coder32b_e1_gpu6__vul_type__prompt,65.20275295,,,,1992,,,,,,vul_type,type,,,46162.0237350463,compute_node_c,,prompt,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__prompt/metrics.json,已闭合,artifacts/summaries/remote_qwen25coder32b_e1_gpu6__vul_type__prompt/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-32B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__prompt/metrics.json
,,,,,,,,0.44455,0.748189,0.35853,,,,,,,,,,,remote_qwen25coder32b_e1_gpu6__vul_type__qlora,,,,,,,,,,,vul_type,type,,,46162.02373510417,compute_node_c,,qlora,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__qlora/metrics.json,本地镜像缺失,,state.json,Qwen/Qwen2.5-Coder-32B-Instruct,running,Qwen2.5-Coder,,,artifacts/metrics/remote_qwen25coder32b_e1_gpu6__vul_type__qlora/metrics.json
0.5370292001692764,,,,,,0.3213399503722084,,,,,,,,,,,,0.6442786069651741,artifacts/predictions/machine_a_qwen25coder3b_e1__has_vul__direct/predictions.jsonl,0.2140495867768595,machine_a_qwen25coder3b_e1__has_vul__direct,267.9951329666667,,,,2363,,,,,,has_vul,has,,,46157.44375930556,compute_node_a,,direct,,已闭合,artifacts/summaries/machine_a_qwen25coder3b_e1__has_vul__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-3B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/machine_a_qwen25coder3b_e1__has_vul__direct/metrics.json
,,,,,,,,,,,,,,,,,,,,,machine_a_qwen25coder3b_e1__has_vul__full,,,,,,,,,,,has_vul,has,,,46157.46047667824,compute_node_a,,full,,本地镜像缺失,,state.json,Qwen/Qwen2.5-Coder-3B-Instruct,failed,Qwen2.5-Coder,,,artifacts/metrics/machine_a_qwen25coder3b_e1__has_vul__full/metrics.json
0.8726195514176894,,artifacts/checkpoints/machine_c_qwen25coder3b_full_e1__has_vul__full/checkpoint-2177,,,,0.874321503131524,,,,,,,,,,,,0.8835443037974684,,0.8652892561983471,machine_c_qwen25coder3b_full_e1__has_vul__full,198.48795088333333,,,,2363,,,,17411,4667,has_vul,has,,,46158.8133316088,compute_node_c,,full,,已闭合,artifacts/summaries/machine_c_qwen25coder3b_full_e1__has_vul__full/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-3B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/machine_c_qwen25coder3b_full_e1__has_vul__full/metrics.json
0.4845535336436733,,,,,,0.1792452830188679,,,,,,,,,,,,0.4854014598540146,artifacts/predictions/machine_a_qwen25coder3b_e1__has_vul__prompt/predictions.jsonl,0.10991735537190082,machine_a_qwen25coder3b_e1__has_vul__prompt,23.837423766666667,,,,2363,,,,,,has_vul,has,,,46157.46031309028,compute_node_a,,prompt,,已闭合,artifacts/summaries/machine_a_qwen25coder3b_e1__has_vul__prompt/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-3B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/machine_a_qwen25coder3b_e1__has_vul__prompt/metrics.json
0.7786711807024969,,artifacts/checkpoints/machine_a_qwen25coder3b_e1__has_vul__qlora/checkpoint-2177,,,,0.7871387871387872,,,,,,,,,,,,0.7754611066559743,,0.7991735537190082,machine_a_qwen25coder3b_e1__has_vul__qlora,95.62066256666667,,,,2363,,,,17411,4667,has_vul,has,,,46157.52883980324,compute_node_a,,qlora,,已闭合,artifacts/summaries/machine_a_qwen25coder3b_e1__has_vul__qlora/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-3B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/machine_a_qwen25coder3b_e1__has_vul__qlora/metrics.json
,91.43866171003718,,0.7914485767909362,0.20446096654275092,,,,,,,,,,,,,,,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_line__direct/predictions.jsonl,,machine_a_qwen25coder3b_e1__vul_line__direct,149.5595904333333,0.05309734513274336,0.060719,0.047176,807,0.08233005261632312,0.167699,0.054557,,,vul_line,line,,,46157.7539712963,compute_node_a,,direct,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_line__direct/metrics.json,已闭合,artifacts/summaries/machine_a_qwen25coder3b_e1__vul_line__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-3B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_line__direct/metrics.json
,91.43866171003718,artifacts/checkpoints/machine_c_qwen25coder3b_full_e1__vul_line__full/checkpoint-22502,0.7914485767909362,0.8438661710037175,,,,,,,,,,,,,,,artifacts/predictions/machine_c_qwen25coder3b_full_e1__vul_line__full/predictions_test.jsonl,,machine_c_qwen25coder3b_full_e1__vul_line__full,734.3653599666667,0.2954668593100957,0.337877,0.262516,807,0.4019860934777133,0.500207,0.336008,10155,1529,vul_line,line,,,46159.38312206019,compute_node_c,,full,artifacts/metrics/machine_c_qwen25coder3b_full_e1__vul_line__full/metrics.json,已闭合,artifacts/summaries/machine_c_qwen25coder3b_full_e1__vul_line__full/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-3B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/machine_c_qwen25coder3b_full_e1__vul_line__full/metrics.json
,91.43866171003718,,0.7914485767909362,0.2738537794299876,,,,,,,,,,,,,,,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_line__prompt/predictions.jsonl,,machine_a_qwen25coder3b_e1__vul_line__prompt,190.2998852,0.047679248690626695,0.054523,0.042362,807,0.11864289105262071,0.197852,0.084724,,,vul_line,line,,,46157.88612402778,compute_node_a,,prompt,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_line__prompt/metrics.json,已闭合,artifacts/summaries/machine_a_qwen25coder3b_e1__vul_line__prompt/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-3B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_line__prompt/metrics.json
,94.969512,artifacts/checkpoints/original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora/checkpoint-2969,0.930345,0.890244,,,,,,,,,,,,,,0.402439,artifacts/predictions/original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora/predictions_test.jsonl,0.601824,original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora,965.8094982833334,0.482339,0.402439,0.601824,164,0.612338,0.583333,0.644377,1224,143,vul_line,vul_line,artifacts/original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora/同方法的补齐后侧配对,,46158.55682512731,compute_node_a,原始3000条数据集,qlora,artifacts/metrics/original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora/metrics.json,已闭合,artifacts/summaries/original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora/matrix_summary.json,local_mirror_sync_2026-05-22,Qwen/Qwen2.5-Coder-3B-Instruct,completed,补齐前后对比,是：原始3000条补齐前6组之一,补齐前,artifacts/metrics/original_qwen25coder3b_vtype_vline_qlora_e1__vul_line__qlora/metrics.json
0.22991967871485944,,,,,,0.18693877551020405,,0.109236,0.508091,0.137972,521,0.10214504596527067,0.19193857965451055,0.19193857965451055,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_type__direct/predictions_multi_label.jsonl,0.06958942240779402,,0.22991967871485944,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_type__direct/predictions.jsonl,0.1574965612104539,machine_a_qwen25coder3b_e1__vul_type__direct,20.133738533333332,,,,1992,,,,,,vul_type,type,,,46157.5428216088,compute_node_a,,direct,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_type__direct/metrics.json,已闭合,artifacts/summaries/machine_a_qwen25coder3b_e1__vul_type__direct/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-3B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_type__direct/metrics.json
0.7660642570281124,,artifacts/checkpoints/machine_c_qwen25coder3b_full_e1__vul_type__full/checkpoint-3124,,,,0.622857142857143,,0.463931,0.861057,0.380924,521,0.4228804902962206,0.7946257197696737,0.7946257197696737,artifacts/predictions/machine_c_qwen25coder3b_full_e1__vul_type__full/predictions_test_multi_label.jsonl,0.2881002087682672,,0.7660642570281124,artifacts/predictions/machine_c_qwen25coder3b_full_e1__vul_type__full/predictions_test.jsonl,0.5247592847317745,machine_c_qwen25coder3b_full_e1__vul_type__full,86.13274528333334,,,,1992,,,,24992,3829,vul_type,type,,,46158.87314606481,compute_node_c,,full,artifacts/metrics/machine_c_qwen25coder3b_full_e1__vul_type__full/metrics.json,已闭合,artifacts/summaries/machine_c_qwen25coder3b_full_e1__vul_type__full/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-3B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/machine_c_qwen25coder3b_full_e1__vul_type__full/metrics.json
0.1932730923694779,,,,,,0.15714285714285714,,0.061665,0.286276,0.108947,521,0.10214504596527067,0.19193857965451055,0.19193857965451055,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.06958942240779402,,0.1932730923694779,artifacts/predictions/machine_a_qwen25coder3b_e1__vul_type__prompt/predictions.jsonl,0.13239339752407153,machine_a_qwen25coder3b_e1__vul_type__prompt,22.410776849999998,,,,1992,,,,,,vul_type,type,,,46157.55838467593,compute_node_a,,prompt,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_type__prompt/metrics.json,已闭合,artifacts/summaries/machine_a_qwen25coder3b_e1__vul_type__prompt/matrix_summary.json,matrix_summary,Qwen/Qwen2.5-Coder-3B-Instruct,completed,Qwen2.5-Coder,,,artifacts/metrics/machine_a_qwen25coder3b_e1__vul_type__prompt/metrics.json
