accuracy,avg_candidates_per_contract,best_checkpoint,candidate_recall,contract_hit,empty_output_rate,f1,format_failure_rate,macro_f1,macro_precision,macro_recall,multi_label_examples,multi_label_f1,multi_label_hit_accuracy,multi_label_precision,multi_label_predictions_file,multi_label_recall,parseable_ratio,precision,predictions_file,recall,run_name,strict_f1,strict_precision,strict_recall,test_examples,tolerant_f1,tolerant_precision,tolerant_recall,train_examples,val_examples,weighted_f1,weighted_precision,weighted_recall,任务,执行机器,方法,本地metrics路径,模型,系列,结果状态,计划标记,说明
0.49259415996614475,,,,,,0.09509433962264151,,,,,,,,,,,,0.5478260869565217,artifacts/predictions/remote_starcoder2_3b_e1__has_vul__prompt/predictions.jsonl,0.05206611570247934,remote_starcoder2_3b_e1__has_vul__prompt,,,,2363,,,,,,,,,has_vul,compute_node_c,prompt,StarCoder2,bigcode/starcoder2-3b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_3b_e1__has_vul__prompt/metrics.json
0.6906474820143885,,artifacts/checkpoints/remote_starcoder2_3b_e1__has_vul__qlora/checkpoint-2177,,,,0.7084164339848424,,,,,,,,,,,,0.6846569005397071,,0.7338842975206612,remote_starcoder2_3b_e1__has_vul__qlora,,,,2363,,,,17411,4667,,,,has_vul,compute_node_c,qlora,StarCoder2,bigcode/starcoder2-3b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_3b_e1__has_vul__qlora/metrics.json
,91.438662,,0.791449,0.206939,,,,,,,,,,,,,,,artifacts/predictions/remote_starcoder2_3b_e1__vul_line__direct/predictions.jsonl,,remote_starcoder2_3b_e1__vul_line__direct,0.022756,0.026022,0.020218,807,0.077901,0.115655,0.058729,,,,,,vul_line,compute_node_c,direct,artifacts/metrics/remote_starcoder2_3b_e1__vul_line__direct/metrics.json,bigcode/starcoder2-3b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_3b_e1__vul_line__direct/metrics.json
,91.438662,artifacts/checkpoints/remote_starcoder2_3b_e1__vul_line__full/checkpoint-22502,0.791449,0.812887,,,,,,,,,,,,,,0.321355,artifacts/predictions/remote_starcoder2_3b_e1__vul_line__full/predictions_test.jsonl,0.249679,remote_starcoder2_3b_e1__vul_line__full,0.281019,0.321355,0.249679,807,0.385943,0.483271,0.321245,10155,1529,,,,vul_line,compute_node_c,full,artifacts/metrics/remote_starcoder2_3b_e1__vul_line__full/metrics.json,bigcode/starcoder2-3b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_3b_e1__vul_line__full/metrics.json
,91.438662,,0.791449,0.332094,,,,,,,,,,,,,,,artifacts/predictions/remote_starcoder2_3b_e1__vul_line__prompt/predictions.jsonl,,remote_starcoder2_3b_e1__vul_line__prompt,0.066101,0.075589,0.058729,807,0.139072,0.227592,0.100128,,,,,,vul_line,compute_node_c,prompt,artifacts/metrics/remote_starcoder2_3b_e1__vul_line__prompt/metrics.json,bigcode/starcoder2-3b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_3b_e1__vul_line__prompt/metrics.json
,91.438662,artifacts/checkpoints/remote_starcoder2_3b_e1__vul_line__qlora/checkpoint-22502,0.791449,0.744734,,,,,,,,,,,,,,0.242049,artifacts/predictions/remote_starcoder2_3b_e1__vul_line__qlora/predictions_test.jsonl,0.188062,remote_starcoder2_3b_e1__vul_line__qlora,0.211667,0.242049,0.188062,807,0.341337,0.484511,0.263479,10155,1529,,,,vul_line,compute_node_c,qlora,artifacts/metrics/remote_starcoder2_3b_e1__vul_line__qlora/metrics.json,bigcode/starcoder2-3b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_3b_e1__vul_line__qlora/metrics.json
0.215863,,,,,,0.17551,,0.097175,0.470337,0.141437,521,0.099081,0.18618,0.18618,artifacts/predictions/remote_starcoder2_3b_e1__vul_type__direct/predictions_multi_label.jsonl,0.067502,,0.215863,artifacts/predictions/remote_starcoder2_3b_e1__vul_type__direct/predictions.jsonl,0.147868,remote_starcoder2_3b_e1__vul_type__direct,,,,1992,,,,,,,,,vul_type,compute_node_c,direct,artifacts/metrics/remote_starcoder2_3b_e1__vul_type__direct/metrics.json,bigcode/starcoder2-3b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_3b_e1__vul_type__direct/metrics.json
0.726406,,artifacts/checkpoints/remote_starcoder2_3b_e1__vul_type__full/checkpoint-3124,,,,0.590612,,0.45042,0.809363,0.365498,521,0.402451,0.756238,0.756238,artifacts/predictions/remote_starcoder2_3b_e1__vul_type__full/predictions_test_multi_label.jsonl,0.274182,,0.726406,artifacts/predictions/remote_starcoder2_3b_e1__vul_type__full/predictions_test.jsonl,0.497593,remote_starcoder2_3b_e1__vul_type__full,,,,1992,,,,24992,3829,,,,vul_type,compute_node_c,full,artifacts/metrics/remote_starcoder2_3b_e1__vul_type__full/metrics.json,bigcode/starcoder2-3b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_3b_e1__vul_type__full/metrics.json
0.190261,,,,,,0.154694,,0.050322,0.164652,0.115455,521,0.094995,0.178503,0.178503,artifacts/predictions/remote_starcoder2_3b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.064718,,0.190261,artifacts/predictions/remote_starcoder2_3b_e1__vul_type__prompt/predictions.jsonl,0.13033,remote_starcoder2_3b_e1__vul_type__prompt,,,,1992,,,,,,,,,vul_type,compute_node_c,prompt,artifacts/metrics/remote_starcoder2_3b_e1__vul_type__prompt/metrics.json,bigcode/starcoder2-3b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_3b_e1__vul_type__prompt/metrics.json
0.464859,,artifacts/checkpoints/remote_starcoder2_3b_e1__vul_type__qlora/checkpoint-3124,,,,0.377959,,0.255761,0.367341,0.222448,521,0.251277,0.472169,0.472169,artifacts/predictions/remote_starcoder2_3b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.17119,,0.464859,artifacts/predictions/remote_starcoder2_3b_e1__vul_type__qlora/predictions_test.jsonl,0.318432,remote_starcoder2_3b_e1__vul_type__qlora,,,,1992,,,,24992,3829,,,,vul_type,compute_node_c,qlora,artifacts/metrics/remote_starcoder2_3b_e1__vul_type__qlora/metrics.json,bigcode/starcoder2-3b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_3b_e1__vul_type__qlora/metrics.json
0.4777824798984342,,,,,,0.06656580937972768,,,,,,,,,,,,0.39285714285714285,artifacts/predictions/remote_starcoder2_7b_e1__has_vul__direct/predictions.jsonl,0.03636363636363636,remote_starcoder2_7b_e1__has_vul__direct,,,,2363,,,,,,,,,has_vul,compute_node_c,direct,StarCoder2,bigcode/starcoder2-7b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_7b_e1__has_vul__direct/metrics.json
0.4807448159119763,,,,,,0.1010989010989011,,,,,,,,,,,,0.44516129032258067,artifacts/predictions/remote_starcoder2_7b_e1__has_vul__prompt/predictions.jsonl,0.05702479338842975,remote_starcoder2_7b_e1__has_vul__prompt,,,,2363,,,,,,,,,has_vul,compute_node_c,prompt,StarCoder2,bigcode/starcoder2-7b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_7b_e1__has_vul__prompt/metrics.json
0.7490478205670758,,artifacts/checkpoints/remote_starcoder2_7b_e1__has_vul__qlora/checkpoint-2177,,,,0.7572656569791241,,,,,,,,,,,,0.7502027575020276,,0.7644628099173554,remote_starcoder2_7b_e1__has_vul__qlora,,,,2363,,,,17411,4667,,,,has_vul,compute_node_c,qlora,StarCoder2,bigcode/starcoder2-7b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_7b_e1__has_vul__qlora/metrics.json
,91.438662,,0.791449,0.232962,,,,,,,,,,,,,,,artifacts/predictions/remote_starcoder2_7b_e1__vul_line__direct/predictions.jsonl,,remote_starcoder2_7b_e1__vul_line__direct,0.0419,0.047914,0.037227,807,0.097498,0.178439,0.067073,,,,,,vul_line,compute_node_c,direct,artifacts/metrics/remote_starcoder2_7b_e1__vul_line__direct/metrics.json,bigcode/starcoder2-7b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_7b_e1__vul_line__direct/metrics.json
,91.438662,,0.791449,0.209418,,,,,,,,,,,,,,,artifacts/predictions/remote_starcoder2_7b_e1__vul_line__prompt/predictions.jsonl,,remote_starcoder2_7b_e1__vul_line__prompt,0.044067,0.050392,0.039153,807,0.089261,0.168938,0.060655,,,,,,vul_line,compute_node_c,prompt,artifacts/metrics/remote_starcoder2_7b_e1__vul_line__prompt/metrics.json,bigcode/starcoder2-7b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_7b_e1__vul_line__prompt/metrics.json
,91.438662,artifacts/checkpoints/remote_starcoder2_7b_e1__vul_line__qlora/checkpoint-22502,0.791449,0.780669,,,,,,,,,,,,,,0.256093,artifacts/predictions/remote_starcoder2_7b_e1__vul_line__qlora/predictions_test.jsonl,0.198973,remote_starcoder2_7b_e1__vul_line__qlora,0.223948,0.256093,0.198973,807,0.369215,0.494424,0.294608,10155,1529,,,,vul_line,compute_node_c,qlora,artifacts/metrics/remote_starcoder2_7b_e1__vul_line__qlora/metrics.json,bigcode/starcoder2-7b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_7b_e1__vul_line__qlora/metrics.json
0.235944,,,,,,0.191837,,0.092907,0.508886,0.14947,521,0.096016,0.180422,0.180422,artifacts/predictions/remote_starcoder2_7b_e1__vul_type__direct/predictions_multi_label.jsonl,0.065414,,0.235944,artifacts/predictions/remote_starcoder2_7b_e1__vul_type__direct/predictions.jsonl,0.161623,remote_starcoder2_7b_e1__vul_type__direct,,,,1992,,,,,,,,,vul_type,compute_node_c,direct,artifacts/metrics/remote_starcoder2_7b_e1__vul_type__direct/metrics.json,bigcode/starcoder2-7b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_7b_e1__vul_type__direct/metrics.json
0.193273,,,,,,0.157143,,0.052142,0.295116,0.116619,521,0.096016,0.180422,0.180422,artifacts/predictions/remote_starcoder2_7b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.065414,,0.193273,artifacts/predictions/remote_starcoder2_7b_e1__vul_type__prompt/predictions.jsonl,0.132393,remote_starcoder2_7b_e1__vul_type__prompt,,,,1992,,,,,,,,,vul_type,compute_node_c,prompt,artifacts/metrics/remote_starcoder2_7b_e1__vul_type__prompt/metrics.json,bigcode/starcoder2-7b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_7b_e1__vul_type__prompt/metrics.json
0.558233,,artifacts/checkpoints/remote_starcoder2_7b_e1__vul_type__qlora/checkpoint-3124,,,,0.453878,,0.286028,0.456319,0.243279,521,0.3238,0.608445,0.608445,artifacts/predictions/remote_starcoder2_7b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.220598,,0.558233,artifacts/predictions/remote_starcoder2_7b_e1__vul_type__qlora/predictions_test.jsonl,0.382393,remote_starcoder2_7b_e1__vul_type__qlora,,,,1992,,,,24992,3829,,,,vul_type,compute_node_c,qlora,artifacts/metrics/remote_starcoder2_7b_e1__vul_type__qlora/metrics.json,bigcode/starcoder2-7b,StarCoder2,有结果,已完成,artifacts/metrics/remote_starcoder2_7b_e1__vul_type__qlora/metrics.json
0.4955564959796868,,,,,,0.14613180515759314,,,,,,,,,,,,0.5483870967741935,artifacts/predictions/machine_a_wizardcoder_python_7b_e1__has_vul__direct/predictions.jsonl,0.08429752066115702,machine_a_wizardcoder_python_7b_e1__has_vul__direct,,,,2363,,,,,,,,,has_vul,compute_node_a,direct,WizardCoder,WizardLM/WizardCoder-Python-7B-V1.0,WizardCoder,有结果,已完成,artifacts/metrics/machine_a_wizardcoder_python_7b_e1__has_vul__direct/metrics.json
0.5256030469741854,,,,,,0.2677988242978446,,,,,,,,,,,,0.6386292834890965,artifacts/predictions/machine_a_wizardcoder_python_7b_e1__has_vul__prompt/predictions.jsonl,0.16942148760330578,machine_a_wizardcoder_python_7b_e1__has_vul__prompt,,,,2363,,,,,,,,,has_vul,compute_node_a,prompt,WizardCoder,WizardLM/WizardCoder-Python-7B-V1.0,WizardCoder,有结果,已完成,artifacts/metrics/machine_a_wizardcoder_python_7b_e1__has_vul__prompt/metrics.json
0.7270418958950486,,artifacts/checkpoints/machine_a_wizardcoder_python_7b_e1__has_vul__qlora/checkpoint-2177,,,,0.7346770876182641,,,,,,,,,,,,0.7313677313677314,,0.7380165289256199,machine_a_wizardcoder_python_7b_e1__has_vul__qlora,,,,2363,,,,17411,4667,,,,has_vul,compute_node_a,qlora,WizardCoder,WizardLM/WizardCoder-Python-7B-V1.0,WizardCoder,有结果,已完成,artifacts/metrics/machine_a_wizardcoder_python_7b_e1__has_vul__qlora/metrics.json
,91.43866171003718,,0.7914485767909362,0.2094175960346964,,,,,,,,,,,,,,,artifacts/predictions/machine_a_wizardcoder_python_7b_e1__vul_line__direct/predictions.jsonl,,machine_a_wizardcoder_python_7b_e1__vul_line__direct,0.05562579013906448,,,807,0.08541322161493188,,,,,,,,vul_line,compute_node_a,direct,,WizardLM/WizardCoder-Python-7B-V1.0,WizardCoder,有结果,已完成,artifacts/metrics/machine_a_wizardcoder_python_7b_e1__vul_line__direct/metrics.json
,91.438662,,0.791449,0.27881,,,,,,,,,,,,,,,artifacts/predictions/machine_a_wizardcoder_python_7b_e1__vul_line__prompt/predictions.jsonl,,machine_a_wizardcoder_python_7b_e1__vul_line__prompt,0.05382,0.061545,0.047818,807,0.112317,0.194548,0.078947,,,,,,vul_line,compute_node_a,prompt,artifacts/metrics/machine_a_wizardcoder_python_7b_e1__vul_line__prompt/metrics.json,WizardLM/WizardCoder-Python-7B-V1.0,WizardCoder,有结果,已完成,artifacts/metrics/machine_a_wizardcoder_python_7b_e1__vul_line__prompt/metrics.json
,91.438662,artifacts/checkpoints/remote_wizardcoder_python_7b_e1_gpu1_vul_line_prompt_qlora__vul_line__qlora/checkpoint-22502,0.791449,0.246592,,,,,,,,,,,,,,0.055762,artifacts/predictions/remote_wizardcoder_python_7b_e1_gpu1_vul_line_prompt_qlora__vul_line__qlora/predictions_test.jsonl,0.043325,remote_wizardcoder_python_7b_e1_gpu1_vul_line_prompt_qlora__vul_line__qlora,0.048763,0.055762,0.043325,807,0.100362,0.173482,0.070603,10155,1529,,,,vul_line,compute_node_c,qlora,artifacts/metrics/remote_wizardcoder_python_7b_e1_gpu1_vul_line_prompt_qlora__vul_line__qlora/metrics.json,WizardLM/WizardCoder-Python-7B-V1.0,WizardCoder,有结果,已完成,artifacts/metrics/remote_wizardcoder_python_7b_e1_gpu1_vul_line_prompt_qlora__vul_line__qlora/metrics.json
0.209337,,,,,,0.170204,,0.056482,0.332435,0.125889,521,0.089888,0.168906,0.168906,artifacts/predictions/machine_a_wizardcoder_python_7b_e1__vul_type__direct/predictions_multi_label.jsonl,0.061239,,0.209337,artifacts/predictions/machine_a_wizardcoder_python_7b_e1__vul_type__direct/predictions.jsonl,0.143398,machine_a_wizardcoder_python_7b_e1__vul_type__direct,,,,1992,,,,,,,,,vul_type,compute_node_a,direct,artifacts/metrics/machine_a_wizardcoder_python_7b_e1__vul_type__direct/metrics.json,WizardLM/WizardCoder-Python-7B-V1.0,WizardCoder,有结果,已完成,artifacts/metrics/machine_a_wizardcoder_python_7b_e1__vul_type__direct/metrics.json
0.192269,,,,,,0.156327,,0.052867,0.233159,0.114263,521,0.091931,0.172745,0.172745,artifacts/predictions/machine_a_wizardcoder_python_7b_e1__vul_type__prompt/predictions_multi_label.jsonl,0.06263,,0.192269,artifacts/predictions/machine_a_wizardcoder_python_7b_e1__vul_type__prompt/predictions.jsonl,0.131706,machine_a_wizardcoder_python_7b_e1__vul_type__prompt,,,,1992,,,,,,,,,vul_type,compute_node_a,prompt,artifacts/metrics/machine_a_wizardcoder_python_7b_e1__vul_type__prompt/metrics.json,WizardLM/WizardCoder-Python-7B-V1.0,WizardCoder,有结果,已完成,artifacts/metrics/machine_a_wizardcoder_python_7b_e1__vul_type__prompt/metrics.json
0.634538,,artifacts/checkpoints/machine_a_wizardcoder_python_7b_e1__vul_type__qlora/checkpoint-3124,,,,0.515918,,0.395774,0.672005,0.319793,521,0.375894,0.706334,0.706334,artifacts/predictions/machine_a_wizardcoder_python_7b_e1__vul_type__qlora/predictions_test_multi_label.jsonl,0.256089,,0.634538,artifacts/predictions/machine_a_wizardcoder_python_7b_e1__vul_type__qlora/predictions_test.jsonl,0.434663,machine_a_wizardcoder_python_7b_e1__vul_type__qlora,,,,1992,,,,24992,3829,,,,vul_type,compute_node_a,qlora,artifacts/metrics/machine_a_wizardcoder_python_7b_e1__vul_type__qlora/metrics.json,WizardLM/WizardCoder-Python-7B-V1.0,WizardCoder,有结果,已完成,artifacts/metrics/machine_a_wizardcoder_python_7b_e1__vul_type__qlora/metrics.json
0.8205670757511637,,artifacts/checkpoints/machine_b_codet5_base_full_e1__has_vul__full/checkpoint-2177,,,,0.8225941422594142,,,,,,,,,,,,0.8330508474576271,,0.812396694214876,machine_b_codet5_base_full_e1__has_vul__full,,,,2363,,,,17411,4667,,,,has_vul,compute_node_b,full,传统基准,Salesforce/codet5-base,传统基准,有结果,已完成,artifacts/metrics/machine_b_codet5_base_full_e1__has_vul__full/metrics.json
,91.43866171003718,artifacts/checkpoints/westd_codet5_base_vul_line_full_from_b__vul_line__full/checkpoint,0.7914485767909362,0.7967781908302355,,,,,,,,,,,,,,,artifacts/predictions/westd_codet5_base_vul_line_full_from_b__vul_line__full/predictions_test.jsonl,,westd_codet5_base_vul_line_full_from_b__vul_line__full,0.264041899945819,0.301941346551012,0.2345956354300385,807,0.3714125170742758,0.4638579099545642,0.3096919127086007,10155,1529,,,,vul_line,compute_node_d,full,artifacts/metrics/westd_codet5_base_vul_line_full_from_b__vul_line__full/metrics.json,Salesforce/codet5-base,传统基准,有结果,已完成,artifacts/metrics/westd_codet5_base_vul_line_full_from_b__vul_line__full/metrics.json
0.610944,,artifacts/checkpoints/machine_b_codet5_base_full_e1__vul_type__full/checkpoint-3124,,,,0.496735,,0.335253,0.616057,0.278115,521,0.334014,0.627639,0.627639,artifacts/predictions/machine_b_codet5_base_full_e1__vul_type__full/predictions_test_multi_label.jsonl,0.227557,,0.610944,artifacts/predictions/machine_b_codet5_base_full_e1__vul_type__full/predictions_test.jsonl,0.418501,machine_b_codet5_base_full_e1__vul_type__full,,,,1992,,,,24992,3829,,,,vul_type,compute_node_b,full,artifacts/metrics/machine_b_codet5_base_full_e1__vul_type__full/metrics.json,Salesforce/codet5-base,传统基准,有结果,已完成,artifacts/metrics/machine_b_codet5_base_full_e1__vul_type__full/metrics.json
0.8307236563690225,,artifacts/checkpoints/machine_b_codebert_base_full_e1__has_vul__full/checkpoint-2177,,,,0.8247151621384751,,,,,,,,,,,,0.8777985074626866,,0.7776859504132232,machine_b_codebert_base_full_e1__has_vul__full,,,,2363,,,,17411,4667,,,,has_vul,compute_node_b,full,传统基准,microsoft/codebert-base,传统基准,有结果,已完成,artifacts/metrics/machine_b_codebert_base_full_e1__has_vul__full/metrics.json
,91.438662,artifacts/checkpoints/machine_b_codebert_base_full_e1__vul_line__full/checkpoint-22502,0.791449,0.802974,,,,,,,,,,,,,,0.30442,artifacts/predictions/machine_b_codebert_base_full_e1__vul_line__full/predictions_test.jsonl,0.236521,machine_b_codebert_base_full_e1__vul_line__full,0.266209,0.30442,0.236521,807,0.381637,0.483684,0.315148,10155,1529,,,,vul_line,compute_node_b,full,artifacts/metrics/machine_b_codebert_base_full_e1__vul_line__full/metrics.json,microsoft/codebert-base,传统基准,有结果,已完成,artifacts/metrics/machine_b_codebert_base_full_e1__vul_line__full/metrics.json
0.702811,,artifacts/checkpoints/machine_b_codebert_base_full_e1__vul_type__full/checkpoint-3124,,,,0.571429,,0.420301,0.673725,0.351802,521,0.405516,0.761996,0.761996,artifacts/predictions/machine_b_codebert_base_full_e1__vul_type__full/predictions_test_multi_label.jsonl,0.27627,,0.702811,artifacts/predictions/machine_b_codebert_base_full_e1__vul_type__full/predictions_test.jsonl,0.481431,machine_b_codebert_base_full_e1__vul_type__full,,,,1992,,,,24992,3829,,,,vul_type,compute_node_b,full,artifacts/metrics/machine_b_codebert_base_full_e1__vul_type__full/metrics.json,microsoft/codebert-base,传统基准,有结果,已完成,artifacts/metrics/machine_b_codebert_base_full_e1__vul_type__full/metrics.json
0.8480744815911976,,artifacts/checkpoints/machine_b_graphcodebert_base_full_e1__has_vul__full/checkpoint-2177,,,,0.8417805200528867,,,,,,,,,,,,0.9017941454202077,,0.7892561983471075,machine_b_graphcodebert_base_full_e1__has_vul__full,,,,2363,,,,17411,4667,,,,has_vul,compute_node_b,full,传统基准,microsoft/graphcodebert-base,传统基准,有结果,已完成,artifacts/metrics/machine_b_graphcodebert_base_full_e1__has_vul__full/metrics.json
,91.438662,artifacts/checkpoints/machine_b_graphcodebert_base_full_e1__vul_line__full/checkpoint-22502,0.791449,0.817844,,,,,,,,,,,,,,0.306072,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_line__full/predictions_test.jsonl,0.237805,machine_b_graphcodebert_base_full_e1__vul_line__full,0.267654,0.306072,0.237805,807,0.379238,0.482032,0.31258,10155,1529,,,,vul_line,compute_node_b,full,artifacts/metrics/machine_b_graphcodebert_base_full_e1__vul_line__full/metrics.json,microsoft/graphcodebert-base,传统基准,有结果,已完成,artifacts/metrics/machine_b_graphcodebert_base_full_e1__vul_line__full/metrics.json
0.691767,,artifacts/checkpoints/machine_b_graphcodebert_base_full_e1__vul_type__full/checkpoint-3124,,,,0.562449,,0.408471,0.67023,0.338637,521,0.376915,0.708253,0.708253,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_type__full/predictions_test_multi_label.jsonl,0.256785,,0.691767,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_type__full/predictions_test.jsonl,0.473865,machine_b_graphcodebert_base_full_e1__vul_type__full,,,,1992,,,,24992,3829,,,,vul_type,compute_node_b,full,artifacts/metrics/machine_b_graphcodebert_base_full_e1__vul_type__full/metrics.json,microsoft/graphcodebert-base,传统基准,有结果,已完成,artifacts/metrics/machine_b_graphcodebert_base_full_e1__vul_type__full/metrics.json
0.8611933982225984,,artifacts/checkpoints/machine_b_unixcoder_base_full_e1__has_vul__full/checkpoint-2177,,,,0.8612521150592216,,,,,,,,,,,,0.8821490467937608,,0.8413223140495868,machine_b_unixcoder_base_full_e1__has_vul__full,,,,2363,,,,17411,4667,,,,has_vul,compute_node_b,full,传统基准,microsoft/unixcoder-base,传统基准,有结果,已完成,artifacts/metrics/machine_b_unixcoder_base_full_e1__has_vul__full/metrics.json
,91.438662,artifacts/checkpoints/machine_b_unixcoder_base_full_e1__vul_line__full/checkpoint-22502,0.791449,0.80917,,,,,,,,,,,,,,0.311855,artifacts/predictions/machine_b_unixcoder_base_full_e1__vul_line__full/predictions_test.jsonl,0.242298,machine_b_unixcoder_base_full_e1__vul_line__full,0.272711,0.311855,0.242298,807,0.379254,0.478315,0.314185,10155,1529,,,,vul_line,compute_node_b,full,artifacts/metrics/machine_b_unixcoder_base_full_e1__vul_line__full/metrics.json,microsoft/unixcoder-base,传统基准,有结果,已完成,artifacts/metrics/machine_b_unixcoder_base_full_e1__vul_line__full/metrics.json
0.717369,,artifacts/checkpoints/machine_b_unixcoder_base_full_e1__vul_type__full/checkpoint-3124,,,,0.583265,,0.43972,0.685371,0.359651,521,0.405516,0.761996,0.761996,artifacts/predictions/machine_b_unixcoder_base_full_e1__vul_type__full/predictions_test_multi_label.jsonl,0.27627,,0.717369,artifacts/predictions/machine_b_unixcoder_base_full_e1__vul_type__full/predictions_test.jsonl,0.491403,machine_b_unixcoder_base_full_e1__vul_type__full,,,,1992,,,,24992,3829,,,,vul_type,compute_node_b,full,artifacts/metrics/machine_b_unixcoder_base_full_e1__vul_type__full/metrics.json,microsoft/unixcoder-base,传统基准,有结果,已完成,artifacts/metrics/machine_b_unixcoder_base_full_e1__vul_type__full/metrics.json
,91.438662,artifacts/checkpoints/machine_b_codebert_base_full_e1__vul_line__full/checkpoint-22502,0.791449,0.802974,,,,,,,,,,,,,,0.30442,artifacts/predictions/machine_b_codebert_base_full_e1__vul_line__full/predictions_test.jsonl,0.236521,machine_b_codebert_base_full_e1__vul_line__full,0.266209,0.30442,0.236521,807,0.381637,0.483684,0.315148,10155,1529,,,,vul_line,compute_node_b,full,artifacts/metrics/machine_b_codebert_base_full_e1__vul_line__full/metrics.json,microsoft/codebert-base,补齐前后对比,有结果,已完成,补齐后大体量数据run；已从“补齐前后12条明细”同步修正
0.702811,,artifacts/checkpoints/machine_b_codebert_base_full_e1__vul_type__full/checkpoint-3124,,,,0.571429,,0.420301,0.673725,0.351802,521,0.405516,0.761996,0.761996,artifacts/predictions/machine_b_codebert_base_full_e1__vul_type__full/predictions_test_multi_label.jsonl,0.27627,,0.702811,artifacts/predictions/machine_b_codebert_base_full_e1__vul_type__full/predictions_test.jsonl,0.481431,machine_b_codebert_base_full_e1__vul_type__full,,,,1992,,,,24992,3829,,,,vul_type,compute_node_b,full,artifacts/metrics/machine_b_codebert_base_full_e1__vul_type__full/metrics.json,microsoft/codebert-base,补齐前后对比,有结果,已完成,补齐后大体量数据run；已从“补齐前后12条明细”同步修正
,91.438662,artifacts/checkpoints/machine_b_graphcodebert_base_full_e1__vul_line__full/checkpoint-22502,0.791449,0.817844,,,,,,,,,,,,,,0.306072,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_line__full/predictions_test.jsonl,0.237805,machine_b_graphcodebert_base_full_e1__vul_line__full,0.267654,0.306072,0.237805,807,0.379238,0.482032,0.31258,10155,1529,,,,vul_line,compute_node_b,full,artifacts/metrics/machine_b_graphcodebert_base_full_e1__vul_line__full/metrics.json,microsoft/graphcodebert-base,补齐前后对比,有结果,已完成,补齐后大体量数据run；已从“补齐前后12条明细”同步修正
0.691767,,artifacts/checkpoints/machine_b_graphcodebert_base_full_e1__vul_type__full/checkpoint-3124,,,,0.562449,,0.408471,0.67023,0.338637,521,0.376915,0.708253,0.708253,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_type__full/predictions_test_multi_label.jsonl,0.256785,,0.691767,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_type__full/predictions_test.jsonl,0.473865,machine_b_graphcodebert_base_full_e1__vul_type__full,,,,1992,,,,24992,3829,,,,vul_type,compute_node_b,full,artifacts/metrics/machine_b_graphcodebert_base_full_e1__vul_type__full/metrics.json,microsoft/graphcodebert-base,补齐前后对比,有结果,已完成,补齐后大体量数据run；已从“补齐前后12条明细”同步修正
