accuracy,avg_candidates_per_contract,best_checkpoint,candidate_recall,contract_hit,empty_output_rate,execution_source,f1,format_failure_rate,macro_f1,macro_precision,macro_recall,method,metrics_path,model,model_family,multi_label_examples,multi_label_f1,multi_label_hit_accuracy,multi_label_precision,multi_label_predictions_file,multi_label_recall,parseable_ratio,precision,predictions_file,recall,run_name,status,strict_f1,strict_precision,strict_recall,task,test_examples,tolerant_f1,tolerant_precision,tolerant_recall,train_examples,val_examples,weighted_f1,weighted_precision,weighted_recall
0.702811,,artifacts/checkpoints/machine_b_codebert_base_full_e1__vul_type__full/checkpoint-3124,,,,compute_node_b,0.571429,,0.420301,0.673725,0.351802,full,artifacts/metrics/machine_b_codebert_base_full_e1__vul_type__full/metrics.json,microsoft/codebert-base,traditional_baseline,521,0.405516,0.761996,0.761996,artifacts/predictions/machine_b_codebert_base_full_e1__vul_type__full/predictions_test_multi_label.jsonl,0.27627,,0.702811,artifacts/predictions/machine_b_codebert_base_full_e1__vul_type__full/predictions_test.jsonl,0.481431,machine_b_codebert_base_full_e1__vul_type__full,completed,,,,vul_type,1992,,,,24992,3829,,,
0.702811,,artifacts/checkpoints/machine_b_codebert_base_full_e1__vul_type__full/checkpoint-3124,,,,compute_node_b,0.571429,,0.420301,0.673725,0.351802,full,artifacts/metrics/machine_b_codebert_base_full_e1__vul_type__full/metrics.json,microsoft/codebert-base,dataset_expansion_comparison,521,0.405516,0.761996,0.761996,artifacts/predictions/machine_b_codebert_base_full_e1__vul_type__full/predictions_test_multi_label.jsonl,0.27627,,0.702811,artifacts/predictions/machine_b_codebert_base_full_e1__vul_type__full/predictions_test.jsonl,0.481431,machine_b_codebert_base_full_e1__vul_type__full,completed,,,,vul_type,1992,,,,24992,3829,,,
0.8480744815911976,,artifacts/checkpoints/machine_b_graphcodebert_base_full_e1__has_vul__full/checkpoint-2177,,,,compute_node_b,0.8417805200528867,,,,,full,traditional_baseline,microsoft/graphcodebert-base,traditional_baseline,,,,,,,,0.9017941454202077,,0.7892561983471075,machine_b_graphcodebert_base_full_e1__has_vul__full,completed,,,,has_vul,2363,,,,17411,4667,,,
,91.438662,artifacts/checkpoints/machine_b_graphcodebert_base_full_e1__vul_line__full/checkpoint-22502,0.791449,0.817844,,compute_node_b,,,,,,full,artifacts/metrics/machine_b_graphcodebert_base_full_e1__vul_line__full/metrics.json,microsoft/graphcodebert-base,traditional_baseline,,,,,,,,0.306072,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_line__full/predictions_test.jsonl,0.237805,machine_b_graphcodebert_base_full_e1__vul_line__full,completed,0.267654,0.306072,0.237805,vul_line,807,0.379238,0.482032,0.31258,10155,1529,,,
,91.438662,artifacts/checkpoints/machine_b_graphcodebert_base_full_e1__vul_line__full/checkpoint-22502,0.791449,0.817844,,compute_node_b,,,,,,full,artifacts/metrics/machine_b_graphcodebert_base_full_e1__vul_line__full/metrics.json,microsoft/graphcodebert-base,dataset_expansion_comparison,,,,,,,,0.306072,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_line__full/predictions_test.jsonl,0.237805,machine_b_graphcodebert_base_full_e1__vul_line__full,completed,0.267654,0.306072,0.237805,vul_line,807,0.379238,0.482032,0.31258,10155,1529,,,
0.691767,,artifacts/checkpoints/machine_b_graphcodebert_base_full_e1__vul_type__full/checkpoint-3124,,,,compute_node_b,0.562449,,0.408471,0.67023,0.338637,full,artifacts/metrics/machine_b_graphcodebert_base_full_e1__vul_type__full/metrics.json,microsoft/graphcodebert-base,traditional_baseline,521,0.376915,0.708253,0.708253,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_type__full/predictions_test_multi_label.jsonl,0.256785,,0.691767,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_type__full/predictions_test.jsonl,0.473865,machine_b_graphcodebert_base_full_e1__vul_type__full,completed,,,,vul_type,1992,,,,24992,3829,,,
0.691767,,artifacts/checkpoints/machine_b_graphcodebert_base_full_e1__vul_type__full/checkpoint-3124,,,,compute_node_b,0.562449,,0.408471,0.67023,0.338637,full,artifacts/metrics/machine_b_graphcodebert_base_full_e1__vul_type__full/metrics.json,microsoft/graphcodebert-base,dataset_expansion_comparison,521,0.376915,0.708253,0.708253,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_type__full/predictions_test_multi_label.jsonl,0.256785,,0.691767,artifacts/predictions/machine_b_graphcodebert_base_full_e1__vul_type__full/predictions_test.jsonl,0.473865,machine_b_graphcodebert_base_full_e1__vul_type__full,completed,,,,vul_type,1992,,,,24992,3829,,,
0.8611933982225984,,artifacts/checkpoints/machine_b_unixcoder_base_full_e1__has_vul__full/checkpoint-2177,,,,compute_node_b,0.8612521150592216,,,,,full,traditional_baseline,microsoft/unixcoder-base,traditional_baseline,,,,,,,,0.8821490467937608,,0.8413223140495868,machine_b_unixcoder_base_full_e1__has_vul__full,completed,,,,has_vul,2363,,,,17411,4667,,,
,91.438662,artifacts/checkpoints/machine_b_unixcoder_base_full_e1__vul_line__full/checkpoint-22502,0.791449,0.80917,,compute_node_b,,,,,,full,artifacts/metrics/machine_b_unixcoder_base_full_e1__vul_line__full/metrics.json,microsoft/unixcoder-base,traditional_baseline,,,,,,,,0.311855,artifacts/predictions/machine_b_unixcoder_base_full_e1__vul_line__full/predictions_test.jsonl,0.242298,machine_b_unixcoder_base_full_e1__vul_line__full,completed,0.272711,0.311855,0.242298,vul_line,807,0.379254,0.478315,0.314185,10155,1529,,,
0.717369,,artifacts/checkpoints/machine_b_unixcoder_base_full_e1__vul_type__full/checkpoint-3124,,,,compute_node_b,0.583265,,0.43972,0.685371,0.359651,full,artifacts/metrics/machine_b_unixcoder_base_full_e1__vul_type__full/metrics.json,microsoft/unixcoder-base,traditional_baseline,521,0.405516,0.761996,0.761996,artifacts/predictions/machine_b_unixcoder_base_full_e1__vul_type__full/predictions_test_multi_label.jsonl,0.27627,,0.717369,artifacts/predictions/machine_b_unixcoder_base_full_e1__vul_type__full/predictions_test.jsonl,0.491403,machine_b_unixcoder_base_full_e1__vul_type__full,completed,,,,vul_type,1992,,,,24992,3829,,,
